model,step,domain,key,partition,eval_key,measure,value
EleutherAI/pythia-160m,1,tldr17,halfB,real,halfA,segregation_ratio,2.028035901658711
EleutherAI/pythia-160m,1,tldr17,halfB,real,halfA,segregation_modularity,0.013393216712189772
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfB,segregation_within_mean,0.06877606109500918
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfB,segregation_between_mean,0.06773955763397871
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfB,segregation_ratio,1.0153013024772184
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfB,segregation_modularity,0.00019276305137473846
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfA,segregation_within_mean,0.06803925161114949
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfA,segregation_between_mean,0.0669920835280189
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfA,segregation_ratio,1.0156312213023293
EleutherAI/pythia-160m,1,tldr17,halfB,null,halfA,segregation_modularity,0.00019775396745523087
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,act_firing_rate_median,0.2808634440104167
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,act_frac_dense,0.021050347222222224
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,act_firing_rate_gini,0.19708861366643315
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,act_firing_rate_median,0.2810872395833333
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,act_frac_dense,0.021240234375
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,act_firing_rate_gini,0.1966200697743039
EleutherAI/pythia-160m,1000,wikitext,-,-,-,lm_loss,5.342082149271175
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,dim_participation_ratio,279.76419365875483
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,dim_top1_share,0.024595498598684852
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,dim_top10_share,0.14031097344826676
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,dim_top100_share,0.4319441567748624
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,dim_n_for_50pct,165.0
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,dim_n_for_90pct,6299.0
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,dim_participation_ratio_frac,0.007589089454718827
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,n_live_units,36864.0
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,coupling_mean_absr,0.04556524204217508
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,coupling_median_absr,0.036483991891145706
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,coupling_p90_absr,0.09539683908224107
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,coupling_p99_absr,0.1729571497440338
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,coupling_frac_absr_gt_0.1,0.08688445014149399
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,coupling_frac_absr_gt_0.3,0.0005710161026540949
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,coupling_concentration_top1pct,0.04126112165648087
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,hub_strength_gini,0.10265642523865437
EleutherAI/pythia-160m,1000,wikitext,halfA,-,halfA,hub_strength_cv,0.19169977498052052
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,dim_participation_ratio,276.97750883976545
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,dim_top1_share,0.024955458229683872
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,dim_top10_share,0.14111578072667694
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,dim_top100_share,0.4328795679324984
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,dim_n_for_50pct,164.0
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,dim_n_for_90pct,6288.0
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,dim_participation_ratio_frac,0.007513495791009263
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,n_live_units,36864.0
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,coupling_mean_absr,0.04577990529391411
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,coupling_median_absr,0.03669457510113716
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,coupling_p90_absr,0.09580009430646896
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,coupling_p99_absr,0.17371361255645765
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,coupling_frac_absr_gt_0.1,0.08804424763008412
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,coupling_frac_absr_gt_0.3,0.0005956165581403163
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,coupling_concentration_top1pct,0.04118949450477696
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,hub_strength_gini,0.10356560837338069
EleutherAI/pythia-160m,1000,wikitext,halfB,-,halfB,hub_strength_cv,0.19397751085615786
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfA,segregation_within_mean,0.10179918424190712
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfA,segregation_between_mean,0.04489135818402356
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfA,segregation_ratio,2.267678866489198
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfA,segregation_modularity,0.01461785833612215
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfB,segregation_within_mean,0.10209411785977565
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfB,segregation_between_mean,0.04510505951280231
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfB,segregation_ratio,2.2634737424700204
EleutherAI/pythia-160m,1000,wikitext,halfA,real,halfB,segregation_modularity,0.01455579664774678
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfA,segregation_within_mean,0.049982989842860016
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfA,segregation_between_mean,0.045506128182047405
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfA,segregation_ratio,1.0983793137245803
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfA,segregation_modularity,0.0014151937444162777
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfB,segregation_within_mean,0.05018202501707511
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfB,segregation_between_mean,0.04572100055177171
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfB,segregation_ratio,1.0975705783221434
EleutherAI/pythia-160m,1000,wikitext,halfA,null,halfB,segregation_modularity,0.0013996369272835172
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfB,segregation_within_mean,0.10265704968645671
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfB,segregation_between_mean,0.04509340557958203
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfB,segregation_ratio,2.2765423983177504
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfB,segregation_modularity,0.014782397544774449
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfA,segregation_within_mean,0.10181282584693473
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfA,segregation_between_mean,0.044886341040691384
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfA,segregation_ratio,2.268236249299916
EleutherAI/pythia-160m,1000,wikitext,halfB,real,halfA,segregation_modularity,0.014697986156097985
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfB,segregation_within_mean,0.050562747079681544
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfB,segregation_between_mean,0.04571641701218257
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfB,segregation_ratio,1.1060085278819536
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfB,segregation_modularity,0.001462333067587582
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfA,segregation_within_mean,0.050341382178344087
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfA,segregation_between_mean,0.04550184272627048
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfA,segregation_ratio,1.106359196949171
EleutherAI/pythia-160m,1000,wikitext,halfB,null,halfA,segregation_modularity,0.001470504387377105
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,act_firing_rate_median,0.27612559000651044
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,act_frac_dense,0.051350911458333336
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,act_firing_rate_gini,0.25510628309624783
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,act_firing_rate_median,0.27630106608072913
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,act_frac_dense,0.052164713541666664
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,act_firing_rate_gini,0.2560180221103714
EleutherAI/pythia-160m,1000,bookcorpus,-,-,-,lm_loss,5.401357382124676
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,dim_participation_ratio,201.75985196598162
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,dim_top1_share,0.038271545067610775
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,dim_top10_share,0.1704061336487957
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,dim_top100_share,0.45766964461984905
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,dim_n_for_50pct,135.0
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,dim_n_for_90pct,4878.0
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,dim_participation_ratio_frac,0.005473086262098026
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,n_live_units,36864.0
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,coupling_mean_absr,0.05251754988650447
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,coupling_median_absr,0.04116332158446312
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,coupling_p90_absr,0.1104244217276574
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,coupling_p99_absr,0.2122272072732448
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,coupling_frac_absr_gt_0.1,0.12994951878845093
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,coupling_frac_absr_gt_0.3,0.002653063673528165
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,coupling_concentration_top1pct,0.040775096716610386
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,hub_strength_gini,0.14168686845026301
EleutherAI/pythia-160m,1000,bookcorpus,halfA,-,halfA,hub_strength_cv,0.2716857310033625
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,dim_participation_ratio,201.16379116577625
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,dim_top1_share,0.038543363130077744
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,dim_top10_share,0.17034823198471993
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,dim_top100_share,0.45810911032608265
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,dim_n_for_50pct,135.0
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,dim_n_for_90pct,4864.0
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,dim_participation_ratio_frac,0.005456917078064677
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,n_live_units,36864.0
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,coupling_mean_absr,0.05257096059478055
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,coupling_median_absr,0.041142046451568604
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,coupling_p90_absr,0.11056061238050463
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,coupling_p99_absr,0.21295010626316047
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,coupling_frac_absr_gt_0.1,0.13045473973313995
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,coupling_frac_absr_gt_0.3,0.002694481373337475
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,coupling_concentration_top1pct,0.04077280561396884
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,hub_strength_gini,0.14221942097128837
EleutherAI/pythia-160m,1000,bookcorpus,halfB,-,halfB,hub_strength_cv,0.2730295802048898
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfA,segregation_within_mean,0.1318802267369561
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfA,segregation_between_mean,0.0515062077759253
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfA,segregation_ratio,2.5604724640317764
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfA,segregation_modularity,0.017443415373328292
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfB,segregation_within_mean,0.13199373597669845
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfB,segregation_between_mean,0.05155885264510159
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfB,segregation_ratio,2.5600596057724467
EleutherAI/pythia-160m,1000,bookcorpus,halfA,real,halfB,segregation_modularity,0.017403548240546265
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfA,segregation_within_mean,0.05653087015268609
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfA,segregation_between_mean,0.05244211670834962
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfA,segregation_ratio,1.0779669796144113
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfA,segregation_modularity,0.0012911012967122813
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfB,segregation_within_mean,0.0565539736055777
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfB,segregation_between_mean,0.05249609707463822
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfB,segregation_ratio,1.0772986327949305
EleutherAI/pythia-160m,1000,bookcorpus,halfA,null,halfB,segregation_modularity,0.0012830646990662628
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfB,segregation_within_mean,0.13175791317490512
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfB,segregation_between_mean,0.05155594500954182
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfB,segregation_ratio,2.5556298725689106
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfB,segregation_modularity,0.017502834902648194
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfA,segregation_within_mean,0.13146922113451617
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfA,segregation_between_mean,0.05150555011972446
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfA,segregation_ratio,2.5525253264729035
EleutherAI/pythia-160m,1000,bookcorpus,halfB,real,halfA,segregation_modularity,0.017500715573169897
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfB,segregation_within_mean,0.056632363458688106
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfB,segregation_between_mean,0.05248687471761889
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfB,segregation_ratio,1.0789814360899193
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfB,segregation_modularity,0.0014543677442229292
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfA,segregation_within_mean,0.05660380431048944
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfA,segregation_between_mean,0.05243294947849998
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfA,segregation_ratio,1.079546446909299
EleutherAI/pythia-160m,1000,bookcorpus,halfB,null,halfA,segregation_modularity,0.0014572417902491096
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,act_firing_rate_median,0.2805328369140625
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,act_frac_dense,0.03076171875
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,act_firing_rate_gini,0.21510089822109912
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,act_firing_rate_median,0.2804285685221354
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,act_frac_dense,0.029947916666666668
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,act_firing_rate_gini,0.21467057777521847
EleutherAI/pythia-160m,1000,agnews,-,-,-,lm_loss,5.639804906954216
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,dim_participation_ratio,336.9139923447691
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,dim_top1_share,0.020661697191192787
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,dim_top10_share,0.1224717145065083
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,dim_top100_share,0.4081486629610062
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,dim_n_for_50pct,191.0
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,dim_n_for_90pct,6351.0
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,dim_participation_ratio_frac,0.00913937696247746
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,n_live_units,36864.0
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,coupling_mean_absr,0.04165623006239404
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,coupling_median_absr,0.03338141366839409
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,coupling_p90_absr,0.08778682351112366
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,coupling_p99_absr,0.1565497040748595
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,coupling_frac_absr_gt_0.1,0.06655611714782242
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,coupling_frac_absr_gt_0.3,0.0001374035450114613
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,coupling_concentration_top1pct,0.04133051153619023
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,hub_strength_gini,0.0987766072164622
EleutherAI/pythia-160m,1000,agnews,halfA,-,halfA,hub_strength_cv,0.1780092734501098
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,dim_participation_ratio,336.93985523224046
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,dim_top1_share,0.020705510331259933
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,dim_top10_share,0.12239849715528395
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,dim_top100_share,0.4081767805188528
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,dim_n_for_50pct,191.0
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,dim_n_for_90pct,6410.0
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,dim_participation_ratio_frac,0.009140078538200968
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,n_live_units,36864.0
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,coupling_mean_absr,0.0416537812903669
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,coupling_median_absr,0.033414892852306366
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,coupling_p90_absr,0.08772528767585748
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,coupling_p99_absr,0.15645666688680637
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,coupling_frac_absr_gt_0.1,0.06647402138818603
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,coupling_frac_absr_gt_0.3,0.0001248034196136974
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,coupling_concentration_top1pct,0.041326668318308224
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,hub_strength_gini,0.09892805890354084
EleutherAI/pythia-160m,1000,agnews,halfB,-,halfB,hub_strength_cv,0.17832854900111172
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfA,segregation_within_mean,0.07879240385048125
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfA,segregation_between_mean,0.04112678775713142
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfA,segregation_ratio,1.9158414295757535
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfA,segregation_modularity,0.013236189504351173
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfB,segregation_within_mean,0.07875029639692156
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfB,segregation_between_mean,0.0411249043886067
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfB,segregation_ratio,1.9149052761989802
EleutherAI/pythia-160m,1000,agnews,halfA,real,halfB,segregation_modularity,0.013218480902319247
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfA,segregation_within_mean,0.04578566628347501
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfA,segregation_between_mean,0.041603264455809696
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfA,segregation_ratio,1.1005306165843738
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfA,segregation_modularity,0.001357300300292457
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfB,segregation_within_mean,0.045681436711984276
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfB,segregation_between_mean,0.04160212115111359
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfB,segregation_ratio,1.0980554704423164
EleutherAI/pythia-160m,1000,agnews,halfA,null,halfB,segregation_modularity,0.0013302467383614095
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfB,segregation_within_mean,0.07862263740082774
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfB,segregation_between_mean,0.04112359643877529
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfB,segregation_ratio,1.9118619043419738
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfB,segregation_modularity,0.013313293434517025
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfA,segregation_within_mean,0.0784584878826305
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfA,segregation_between_mean,0.041128434455532326
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfA,segregation_ratio,1.9076458640179723
EleutherAI/pythia-160m,1000,agnews,halfB,real,halfA,segregation_modularity,0.013257139776944139
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfB,segregation_within_mean,0.04567771548931825
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfB,segregation_between_mean,0.04159986969969066
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfB,segregation_ratio,1.098025446210903
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfB,segregation_modularity,0.0013780745939741541
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfA,segregation_within_mean,0.045738163831071155
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfA,segregation_between_mean,0.04160154141740281
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfA,segregation_ratio,1.0994343544188463
EleutherAI/pythia-160m,1000,agnews,halfB,null,halfA,segregation_modularity,0.001392038249285148
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,act_firing_rate_median,0.27649688720703125
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,act_frac_dense,0.024115668402777776
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,act_firing_rate_gini,0.2109446887836084
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,act_firing_rate_median,0.2759602864583333
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,act_frac_dead,0.0
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,act_frac_dense,0.02587890625
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,act_firing_rate_gini,0.2137253899453868
EleutherAI/pythia-160m,1000,tldr17,-,-,-,lm_loss,4.602023222868944
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,dim_participation_ratio,290.5897705682207
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,dim_top1_share,0.02186226059917181
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,dim_top10_share,0.13568721453278154
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,dim_top100_share,0.43352475200528223
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,dim_n_for_50pct,156.0
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,dim_n_for_90pct,5669.0
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,dim_participation_ratio_frac,0.007882752022792445
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,n_live_units,36864.0
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,coupling_mean_absr,0.04468767032259997
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,coupling_median_absr,0.03573281690478325
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,coupling_p90_absr,0.09385041147470474
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,coupling_p99_absr,0.16958342045545566
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,coupling_frac_absr_gt_0.1,0.08276353529921072
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,coupling_frac_absr_gt_0.3,0.00043981134713275605
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,coupling_concentration_top1pct,0.04150180547169065
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,hub_strength_gini,0.10361052756734046
EleutherAI/pythia-160m,1000,tldr17,halfA,-,halfA,hub_strength_cv,0.1906337440984619
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,dim_participation_ratio,285.8945013794001
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,dim_top1_share,0.02243048342605127
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,dim_top10_share,0.13703610284763065
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,dim_top100_share,0.43503916959376643
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,dim_n_for_50pct,155.0
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,dim_n_for_90pct,5609.0
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,dim_participation_ratio_frac,0.007755384694536678
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,n_live_units,36864.0
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,coupling_mean_absr,0.045014382587763496
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,coupling_median_absr,0.035911306738853455
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,coupling_p90_absr,0.09464040547609337
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,coupling_p99_absr,0.17116971641778897
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,coupling_frac_absr_gt_0.1,0.08475353919768186
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,coupling_frac_absr_gt_0.3,0.00048701344157098736
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,coupling_concentration_top1pct,0.041478316514571296
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,hub_strength_gini,0.10544814481719889
EleutherAI/pythia-160m,1000,tldr17,halfB,-,halfB,hub_strength_cv,0.1942165612042207
