tree,variant,metric,fit,eval,value
real,vmf_pca100_lloyd100_bm_degree,fidelity_within,bookcorpus,bookcorpus,0.3655131914506815
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_r,bookcorpus,bookcorpus,0.6045782231126987
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_insample,bookcorpus,bookcorpus,0.365535791627991
real,vmf_pca100_lloyd100_bm_degree,reliability_ceiling,bookcorpus,bookcorpus,0.39384865190718454
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_layer,bookcorpus,bookcorpus,0.11533326230298421
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_dimension,bookcorpus,bookcorpus,-0.0006546859618866728
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_hubness,bookcorpus,bookcorpus,0.15435982912892254
real,vmf_pca100_lloyd100_bm_degree,triviality_n_effective_networks,bookcorpus,bookcorpus,100.0
real,vmf_pca100_lloyd100_bm_degree,triviality_entropy_effective_networks,bookcorpus,bookcorpus,76.31951300076528
real,vmf_pca100_lloyd100_bm_degree,triviality_median_max_membership,bookcorpus,bookcorpus,1.0
real,vmf_pca100_lloyd100_bm_degree,triviality_frac_confident,bookcorpus,bookcorpus,1.0
real,vmf_pca100_lloyd100_coassoc,reliability_within,bookcorpus,bookcorpus,0.6153450789848447
real,vmf_pca100_lloyd100_coassoc,reliability_within_coassoc,bookcorpus,bookcorpus,0.9415710835882157
real,vmf_pca100_lloyd100_coassoc,fidelity_within,bookcorpus,bookcorpus,0.22379877942135196
real,vmf_pca100_lloyd100_coassoc,fidelity_within_r,bookcorpus,bookcorpus,0.4730753398540561
real,vmf_pca100_lloyd100_coassoc,fidelity_within_insample,bookcorpus,bookcorpus,0.22378628995641436
real,vmf_pca100_lloyd100_coassoc,reliability_ceiling,bookcorpus,bookcorpus,0.6174991159172316
real,vmf_pca100_lloyd100_coassoc,triviality_ami_layer,bookcorpus,bookcorpus,0.12118058833131808
real,vmf_pca100_lloyd100_coassoc,triviality_ami_dimension,bookcorpus,bookcorpus,-0.0013163147001223384
real,vmf_pca100_lloyd100_coassoc,triviality_ami_hubness,bookcorpus,bookcorpus,0.07553778798237513
real,vmf_pca100_lloyd100_coassoc,triviality_n_effective_networks,bookcorpus,bookcorpus,100.0
real,vmf_pca100_lloyd100_coassoc,triviality_entropy_effective_networks,bookcorpus,bookcorpus,82.57618058126468
real,vmf_pca100_lloyd100_coassoc,triviality_median_max_membership,bookcorpus,bookcorpus,1.0
real,vmf_pca100_lloyd100_coassoc,triviality_frac_confident,bookcorpus,bookcorpus,1.0
real,(ceiling),fidelity_within,agnews,agnews,0.9784710625110252
real,(ceiling),fidelity_within_r,agnews,agnews,0.9892610602960447
real,vmf_pca100_lloyd100,reliability_within,agnews,agnews,0.6269940482242482
real,vmf_pca100_lloyd100,reliability_within_coassoc,agnews,agnews,0.9243214120829949
real,vmf_pca100_lloyd100,fidelity_within,agnews,agnews,0.2129732107163037
real,vmf_pca100_lloyd100,fidelity_within_r,agnews,agnews,0.46150274658219353
real,vmf_pca100_lloyd100,fidelity_within_insample,agnews,agnews,0.21455370062199175
real,vmf_pca100_lloyd100,reliability_ceiling,agnews,agnews,0.6917932812353124
real,vmf_pca100_lloyd100,triviality_ami_layer,agnews,agnews,0.1417894509963841
real,vmf_pca100_lloyd100,triviality_ami_dimension,agnews,agnews,-0.0004078533185266978
real,vmf_pca100_lloyd100,triviality_ami_hubness,agnews,agnews,0.08964135980104974
real,vmf_pca100_lloyd100,triviality_n_effective_networks,agnews,agnews,100.0
real,vmf_pca100_lloyd100,triviality_entropy_effective_networks,agnews,agnews,91.24527240784676
real,vmf_pca100_lloyd100,triviality_median_max_membership,agnews,agnews,0.65
real,vmf_pca100_lloyd100,triviality_frac_confident,agnews,agnews,0.6848958333333334
real,vmf_pca100_lloyd100_bm_degree,reliability_within,agnews,agnews,0.4083722098141324
real,vmf_pca100_lloyd100_bm_degree,reliability_within_coassoc,agnews,agnews,0.9243214120829949
real,vmf_pca100_lloyd100_bm_degree,fidelity_within,agnews,agnews,0.28373151937452246
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_r,agnews,agnews,0.5326740249322558
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_insample,agnews,agnews,0.2850823150640909
real,vmf_pca100_lloyd100_bm_degree,reliability_ceiling,agnews,agnews,0.48347007077703036
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_layer,agnews,agnews,0.14954935776014427
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_dimension,agnews,agnews,-0.0004219504451587066
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_hubness,agnews,agnews,0.1368112176429361
real,vmf_pca100_lloyd100_bm_degree,triviality_n_effective_networks,agnews,agnews,100.0
real,vmf_pca100_lloyd100_bm_degree,triviality_entropy_effective_networks,agnews,agnews,74.52897350667615
real,vmf_pca100_lloyd100_bm_degree,triviality_median_max_membership,agnews,agnews,1.0
real,vmf_pca100_lloyd100_bm_degree,triviality_frac_confident,agnews,agnews,1.0
real,vmf_pca100_lloyd100_coassoc,reliability_within,agnews,agnews,0.6192935885438821
real,vmf_pca100_lloyd100_coassoc,reliability_within_coassoc,agnews,agnews,0.9243214120829949
real,vmf_pca100_lloyd100_coassoc,fidelity_within,agnews,agnews,0.20265615692000882
real,vmf_pca100_lloyd100_coassoc,fidelity_within_r,agnews,agnews,0.4501862204481291
real,vmf_pca100_lloyd100_coassoc,fidelity_within_insample,agnews,agnews,0.2042012735425771
real,vmf_pca100_lloyd100_coassoc,reliability_ceiling,agnews,agnews,0.6367823540326544
real,vmf_pca100_lloyd100_coassoc,triviality_ami_layer,agnews,agnews,0.1400985931291978
real,vmf_pca100_lloyd100_coassoc,triviality_ami_dimension,agnews,agnews,-0.0009544369521896362
real,vmf_pca100_lloyd100_coassoc,triviality_ami_hubness,agnews,agnews,0.08143723955196132
real,vmf_pca100_lloyd100_coassoc,triviality_n_effective_networks,agnews,agnews,100.0
real,vmf_pca100_lloyd100_coassoc,triviality_entropy_effective_networks,agnews,agnews,84.07648893219826
real,vmf_pca100_lloyd100_coassoc,triviality_median_max_membership,agnews,agnews,1.0
real,vmf_pca100_lloyd100_coassoc,triviality_frac_confident,agnews,agnews,1.0
real,(ceiling),fidelity_within,tldr17,tldr17,0.9689455331062399
real,(ceiling),fidelity_within_r,tldr17,tldr17,0.9844730379099201
real,vmf_pca100_lloyd100,reliability_within,tldr17,tldr17,0.6120576567999904
real,vmf_pca100_lloyd100,reliability_within_coassoc,tldr17,tldr17,0.9058487188273286
real,vmf_pca100_lloyd100,fidelity_within,tldr17,tldr17,0.19834787001759746
real,vmf_pca100_lloyd100,fidelity_within_r,tldr17,tldr17,0.44537266747529675
real,vmf_pca100_lloyd100,fidelity_within_insample,tldr17,tldr17,0.20065103677247675
real,vmf_pca100_lloyd100,reliability_ceiling,tldr17,tldr17,0.619164001910178
real,vmf_pca100_lloyd100,triviality_ami_layer,tldr17,tldr17,0.13658954684502264
real,vmf_pca100_lloyd100,triviality_ami_dimension,tldr17,tldr17,-0.0004916517929506466
real,vmf_pca100_lloyd100,triviality_ami_hubness,tldr17,tldr17,0.06757185536109835
real,vmf_pca100_lloyd100,triviality_n_effective_networks,tldr17,tldr17,100.0
real,vmf_pca100_lloyd100,triviality_entropy_effective_networks,tldr17,tldr17,92.61522978640201
real,vmf_pca100_lloyd100,triviality_median_max_membership,tldr17,tldr17,0.6
real,vmf_pca100_lloyd100,triviality_frac_confident,tldr17,tldr17,0.6206931089743589
real,vmf_pca100_lloyd100_bm_degree,reliability_within,tldr17,tldr17,0.39524683103211555
real,vmf_pca100_lloyd100_bm_degree,reliability_within_coassoc,tldr17,tldr17,0.9058487188273286
real,vmf_pca100_lloyd100_bm_degree,fidelity_within,tldr17,tldr17,0.28561789796622383
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_r,tldr17,tldr17,0.5344448101341674
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_insample,tldr17,tldr17,0.28920194338171135
real,vmf_pca100_lloyd100_bm_degree,reliability_ceiling,tldr17,tldr17,0.3813121310202382
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_layer,tldr17,tldr17,0.1406995745000337
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_dimension,tldr17,tldr17,-0.0016380269399430874
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_hubness,tldr17,tldr17,0.1256308144131832
real,vmf_pca100_lloyd100_bm_degree,triviality_n_effective_networks,tldr17,tldr17,100.0
real,vmf_pca100_lloyd100_bm_degree,triviality_entropy_effective_networks,tldr17,tldr17,77.37460675619856
real,vmf_pca100_lloyd100_bm_degree,triviality_median_max_membership,tldr17,tldr17,1.0
real,vmf_pca100_lloyd100_bm_degree,triviality_frac_confident,tldr17,tldr17,1.0
real,vmf_pca100_lloyd100_coassoc,reliability_within,tldr17,tldr17,0.5985527170549391
real,vmf_pca100_lloyd100_coassoc,reliability_within_coassoc,tldr17,tldr17,0.9058487188273286
real,vmf_pca100_lloyd100_coassoc,fidelity_within,tldr17,tldr17,0.1898920746213283
real,vmf_pca100_lloyd100_coassoc,fidelity_within_r,tldr17,tldr17,0.4357756038653627
real,vmf_pca100_lloyd100_coassoc,fidelity_within_insample,tldr17,tldr17,0.19203134509374442
real,vmf_pca100_lloyd100_coassoc,reliability_ceiling,tldr17,tldr17,0.6065327252170968
real,vmf_pca100_lloyd100_coassoc,triviality_ami_layer,tldr17,tldr17,0.13989016918037045
