tree,variant,metric,fit,eval,value
pnull,vmf_profile,fidelity_across_halves,wikitext,bookcorpus,0.15784677341561934
pnull,vmf_profile,reliability_across_halves,wikitext,bookcorpus,0.013095841410467601
rand,vmf_profile,fidelity_across_halves,wikitext,bookcorpus,0.0284835763682899
rand,vmf_profile,reliability_across_halves,wikitext,bookcorpus,3.0228138439664052e-05
pnull,vmf_lloyd,fidelity_across_halves,wikitext,agnews,0.18991968211941468
pnull,vmf_lloyd,reliability_across_halves,wikitext,agnews,0.01674563071492393
rand,vmf_lloyd,fidelity_across_halves,wikitext,agnews,0.024644663459538623
rand,vmf_lloyd,reliability_across_halves,wikitext,agnews,8.56518765536863e-06
pnull,vmf_profile,fidelity_across_halves,wikitext,agnews,0.169157326451273
pnull,vmf_profile,reliability_across_halves,wikitext,agnews,0.018155332939779098
rand,vmf_profile,fidelity_across_halves,wikitext,agnews,0.023628444594957977
rand,vmf_profile,reliability_across_halves,wikitext,agnews,-5.248146796199576e-05
pnull,vmf_lloyd,fidelity_across_halves,wikitext,tldr17,0.16406491539405152
pnull,vmf_lloyd,reliability_across_halves,wikitext,tldr17,0.018485082681903305
rand,vmf_lloyd,fidelity_across_halves,wikitext,tldr17,0.02603724662894324
rand,vmf_lloyd,reliability_across_halves,wikitext,tldr17,-3.839419960870198e-05
pnull,vmf_profile,fidelity_across_halves,wikitext,tldr17,0.13919113396217367
pnull,vmf_profile,reliability_across_halves,wikitext,tldr17,0.016220764597162537
rand,vmf_profile,fidelity_across_halves,wikitext,tldr17,0.028231076239122205
rand,vmf_profile,reliability_across_halves,wikitext,tldr17,2.2484025140703664e-05
pnull,vmf_lloyd,fidelity_across_halves,bookcorpus,wikitext,0.16272269507935028
pnull,vmf_lloyd,reliability_across_halves,bookcorpus,wikitext,0.011989833795155676
rand,vmf_lloyd,fidelity_across_halves,bookcorpus,wikitext,0.02620399599555122
rand,vmf_lloyd,reliability_across_halves,bookcorpus,wikitext,0.00017243818914059437
pnull,vmf_profile,fidelity_across_halves,bookcorpus,wikitext,0.15437546683955386
pnull,vmf_profile,reliability_across_halves,bookcorpus,wikitext,0.012823861076023964
rand,vmf_profile,fidelity_across_halves,bookcorpus,wikitext,0.024234474961048275
rand,vmf_profile,reliability_across_halves,bookcorpus,wikitext,6.627951009983673e-05
pnull,vmf_lloyd,fidelity_across_halves,bookcorpus,agnews,0.1629589324431269
pnull,vmf_lloyd,reliability_across_halves,bookcorpus,agnews,0.01059885591726871
rand,vmf_lloyd,fidelity_across_halves,bookcorpus,agnews,0.016449709324053804
rand,vmf_lloyd,reliability_across_halves,bookcorpus,agnews,0.00010622118043879667
pnull,vmf_profile,fidelity_across_halves,bookcorpus,agnews,0.15101136066155474
pnull,vmf_profile,reliability_across_halves,bookcorpus,agnews,0.011399600683229292
rand,vmf_profile,fidelity_across_halves,bookcorpus,agnews,0.018067746222951483
rand,vmf_profile,reliability_across_halves,bookcorpus,agnews,3.873129273689163e-05
pnull,vmf_lloyd,fidelity_across_halves,bookcorpus,tldr17,0.1615191813595441
pnull,vmf_lloyd,reliability_across_halves,bookcorpus,tldr17,0.012645008073556226
rand,vmf_lloyd,fidelity_across_halves,bookcorpus,tldr17,0.025171756479392342
rand,vmf_lloyd,reliability_across_halves,bookcorpus,tldr17,6.0366084182615256e-05
pnull,vmf_profile,fidelity_across_halves,bookcorpus,tldr17,0.1494162548868824
pnull,vmf_profile,reliability_across_halves,bookcorpus,tldr17,0.01148647910845898
rand,vmf_profile,fidelity_across_halves,bookcorpus,tldr17,0.020122996230136254
rand,vmf_profile,reliability_across_halves,bookcorpus,tldr17,0.00023811666915460122
pnull,vmf_lloyd,fidelity_across_halves,agnews,wikitext,0.15887058130583595
pnull,vmf_lloyd,reliability_across_halves,agnews,wikitext,0.017492994400391166
rand,vmf_lloyd,fidelity_across_halves,agnews,wikitext,0.028657626419509967
rand,vmf_lloyd,reliability_across_halves,agnews,wikitext,-0.00012533702738995965
