tree,variant,metric,fit,eval,value
null,vmf_sparse_pca100_lloyd100_n200,triviality_n_effective_networks,tldr17,tldr17,100.0
null,vmf_sparse_pca100_lloyd100_n200,triviality_entropy_effective_networks,tldr17,tldr17,58.37387111886055
null,vmf_sparse_pca100_lloyd100_n200,triviality_median_max_membership,tldr17,tldr17,0.455
null,vmf_sparse_pca100_lloyd100_n200,triviality_frac_confident,tldr17,tldr17,0.40935496794871795
null,(ceiling),fidelity_across,wikitext,bookcorpus,0.40484027845901516
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,wikitext,bookcorpus,0.4103675146671137
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,wikitext,bookcorpus,0.14163911523988407
null,(ceiling),fidelity_across,wikitext,agnews,0.4032087853501665
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,wikitext,agnews,0.39144732149945666
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,wikitext,agnews,0.16303060966224975
null,(ceiling),fidelity_across,wikitext,tldr17,0.4030856511734902
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,wikitext,tldr17,0.40793437203558364
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,wikitext,tldr17,0.14642666522999823
null,(ceiling),fidelity_across,bookcorpus,wikitext,0.40484027845901516
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,bookcorpus,wikitext,0.2870015048259233
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,bookcorpus,wikitext,0.14163911523988407
null,(ceiling),fidelity_across,bookcorpus,agnews,0.4148261316912752
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,bookcorpus,agnews,0.2863993224295847
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,bookcorpus,agnews,0.1589152017429899
null,(ceiling),fidelity_across,bookcorpus,tldr17,0.409649200213015
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,bookcorpus,tldr17,0.2974653062616126
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,bookcorpus,tldr17,0.1505935076625263
null,(ceiling),fidelity_across,agnews,wikitext,0.40320878535016647
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,agnews,wikitext,0.3833748859529363
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,agnews,wikitext,0.16303060966224975
null,(ceiling),fidelity_across,agnews,bookcorpus,0.4148261316912752
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,agnews,bookcorpus,0.40514933394618485
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,agnews,bookcorpus,0.1589152017429899
null,(ceiling),fidelity_across,agnews,tldr17,0.3999870176379977
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,agnews,tldr17,0.3848609287925836
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,agnews,tldr17,0.14017602242153307
null,(ceiling),fidelity_across,tldr17,wikitext,0.4030856511734902
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,tldr17,wikitext,0.40121319853105647
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,tldr17,wikitext,0.14642666522999823
null,(ceiling),fidelity_across,tldr17,bookcorpus,0.40964920021301493
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,tldr17,bookcorpus,0.4098884439780673
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,tldr17,bookcorpus,0.1505935076625263
null,(ceiling),fidelity_across,tldr17,agnews,0.3999870176379977
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across,tldr17,agnews,0.3889034548717726
null,vmf_sparse_pca100_lloyd100_n200,reliability_across,tldr17,agnews,0.14017602242153307
null,(ceiling),fidelity_across_halves,wikitext,bookcorpus,0.40562954859944805
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,wikitext,bookcorpus,0.3809203621133119
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,wikitext,bookcorpus,0.12722807696470784
null,(ceiling),fidelity_across_halves,wikitext,agnews,0.40321800276110825
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,wikitext,agnews,0.3691206447900836
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,wikitext,agnews,0.13640657241598686
null,(ceiling),fidelity_across_halves,wikitext,tldr17,0.40095053165014855
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,wikitext,tldr17,0.3796222185416767
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,wikitext,tldr17,0.13168610041227682
null,(ceiling),fidelity_across_halves,bookcorpus,wikitext,0.4124518012048155
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,bookcorpus,wikitext,0.28258232567521646
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,bookcorpus,wikitext,0.11071821218871801
null,(ceiling),fidelity_across_halves,bookcorpus,agnews,0.4122261694976052
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,bookcorpus,agnews,0.27533061843700013
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,bookcorpus,agnews,0.13742178075090378
null,(ceiling),fidelity_across_halves,bookcorpus,tldr17,0.41372853728957387
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,bookcorpus,tldr17,0.28778492509744763
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,bookcorpus,tldr17,0.1369996971206762
null,(ceiling),fidelity_across_halves,agnews,wikitext,0.4198693796912115
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,agnews,wikitext,0.35868908802494914
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,agnews,wikitext,0.12618098616090545
null,(ceiling),fidelity_across_halves,agnews,bookcorpus,0.4254038432886567
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,agnews,bookcorpus,0.3764998668057434
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,agnews,bookcorpus,0.1323599009667583
null,(ceiling),fidelity_across_halves,agnews,tldr17,0.4092285116483608
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,agnews,tldr17,0.3633541585036137
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,agnews,tldr17,0.12113826729190127
null,(ceiling),fidelity_across_halves,tldr17,wikitext,0.40521818340223087
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,tldr17,wikitext,0.37698283712283565
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,tldr17,wikitext,0.11497898571439806
null,(ceiling),fidelity_across_halves,tldr17,bookcorpus,0.4109379375647447
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,tldr17,bookcorpus,0.3877555040218094
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,tldr17,bookcorpus,0.1273113194688044
null,(ceiling),fidelity_across_halves,tldr17,agnews,0.3999890367124334
null,vmf_sparse_pca100_lloyd100_n200,fidelity_across_halves,tldr17,agnews,0.36703305737121467
null,vmf_sparse_pca100_lloyd100_n200,reliability_across_halves,tldr17,agnews,0.12445166227785859
pnull,vmf_sparse_pca100_lloyd100_n200,reliability_within_coassoc,wikitext,wikitext,0.0311271407398531
pnull,vmf_sparse_pca100_lloyd100_n200,reliability_within,wikitext,wikitext,0.015276957118102119
pnull,vmf_sparse_pca100_lloyd100_n200,fidelity_within,wikitext,wikitext,0.0342985709763578
pnull,vmf_sparse_pca100_lloyd100_n200,fidelity_within_r,wikitext,wikitext,0.18520099416269054
pnull,vmf_sparse_pca100_lloyd100_n200,fidelity_within_insample,wikitext,wikitext,0.03476534204472226
pnull,vmf_sparse_pca100_lloyd100_n200,triviality_ami_layer,wikitext,wikitext,0.04683277119196959
pnull,vmf_sparse_pca100_lloyd100_n200,triviality_ami_dimension,wikitext,wikitext,-0.0016698632840854728
pnull,vmf_sparse_pca100_lloyd100_n200,triviality_ami_hubness,wikitext,wikitext,0.030141788292855423
pnull,vmf_sparse_pca100_lloyd100_n200,triviality_n_effective_networks,wikitext,wikitext,100.0
pnull,vmf_sparse_pca100_lloyd100_n200,triviality_entropy_effective_networks,wikitext,wikitext,59.66687195851811
pnull,vmf_sparse_pca100_lloyd100_n200,triviality_median_max_membership,wikitext,wikitext,0.46
pnull,vmf_sparse_pca100_lloyd100_n200,triviality_frac_confident,wikitext,wikitext,0.41786858974358976
rand,vmf_sparse_pca100_lloyd100_n200,reliability_within,wikitext,wikitext,7.10141182727359e-05
rand,vmf_sparse_pca100_lloyd100_n200,fidelity_within,wikitext,wikitext,0.0027586239129464563
rand,vmf_sparse_pca100_lloyd100_n200,fidelity_within_r,wikitext,wikitext,0.052525059191724024
rand,vmf_sparse_pca100_lloyd100_n200,fidelity_within_insample,wikitext,wikitext,0.0027185795498243515
rand,vmf_sparse_pca100_lloyd100_n200,triviality_ami_layer,wikitext,wikitext,-0.0004130930069392583
rand,vmf_sparse_pca100_lloyd100_n200,triviality_ami_dimension,wikitext,wikitext,0.0009863696651619329
rand,vmf_sparse_pca100_lloyd100_n200,triviality_ami_hubness,wikitext,wikitext,0.000517396435211931
rand,vmf_sparse_pca100_lloyd100_n200,triviality_n_effective_networks,wikitext,wikitext,100.0
rand,vmf_sparse_pca100_lloyd100_n200,triviality_entropy_effective_networks,wikitext,wikitext,99.57331942821921
rand,vmf_sparse_pca100_lloyd100_n200,triviality_median_max_membership,wikitext,wikitext,1.0
rand,vmf_sparse_pca100_lloyd100_n200,triviality_frac_confident,wikitext,wikitext,1.0
pnull,vmf_sparse_pca100_lloyd100_n200,reliability_within_coassoc,bookcorpus,bookcorpus,0.030506065000458597
pnull,vmf_sparse_pca100_lloyd100_n200,reliability_within,bookcorpus,bookcorpus,0.014702003374998624
pnull,vmf_sparse_pca100_lloyd100_n200,fidelity_within,bookcorpus,bookcorpus,0.047141524906101684
