model,step,domain,key,partition,eval_key,measure,value
EleutherAI/pythia-70m,0,bookcorpus,halfA,-,halfA,coupling_p99_absr,0.2679954880475998
EleutherAI/pythia-70m,0,bookcorpus,halfA,-,halfA,coupling_frac_absr_gt_0.1,0.27511924877670996
EleutherAI/pythia-70m,0,bookcorpus,halfA,-,halfA,coupling_frac_absr_gt_0.3,0.005564409540542184
EleutherAI/pythia-70m,0,bookcorpus,halfA,-,halfA,coupling_concentration_top1pct,0.03602596852032703
EleutherAI/pythia-70m,0,bookcorpus,halfA,-,halfA,hub_strength_gini,0.12062161472015576
EleutherAI/pythia-70m,0,bookcorpus,halfA,-,halfA,hub_strength_cv,0.2192278439453018
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,dim_participation_ratio,109.22455513103837
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,dim_top1_share,0.04429644965656877
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,dim_top10_share,0.23705064746363375
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,dim_top100_share,0.6190711614478055
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,dim_n_for_50pct,56.0
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,dim_n_for_90pct,655.0
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,dim_participation_ratio_frac,0.008888717051679556
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,n_live_units,12288.0
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,coupling_mean_absr,0.07416560522709215
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,coupling_median_absr,0.060855913907289505
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,coupling_p90_absr,0.15393344759941102
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,coupling_p99_absr,0.2665562319755553
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,coupling_frac_absr_gt_0.1,0.2732924112210248
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,coupling_frac_absr_gt_0.3,0.005385253438339508
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,coupling_concentration_top1pct,0.036042988531427095
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,hub_strength_gini,0.1201061504850649
EleutherAI/pythia-70m,0,bookcorpus,halfB,-,halfB,hub_strength_cv,0.21846460910643575
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfA,segregation_within_mean,0.16886480065620155
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfA,segregation_between_mean,0.07334725630532135
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfA,segregation_ratio,2.3022647221222696
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfA,segregation_modularity,0.014794290683328203
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfB,segregation_within_mean,0.16762711677487208
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfB,segregation_between_mean,0.07299613655514953
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfB,segregation_ratio,2.296383407198922
EleutherAI/pythia-70m,0,bookcorpus,halfA,real,halfB,segregation_modularity,0.014724732283496559
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfA,segregation_within_mean,0.07448934453633661
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfA,segregation_between_mean,0.07452807351225925
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfA,segregation_ratio,0.9994803437939898
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfA,segregation_modularity,-8.812588655104884e-05
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfB,segregation_within_mean,0.07413255173261477
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfB,segregation_between_mean,0.07416594336191058
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfB,segregation_ratio,0.9995497713939554
EleutherAI/pythia-70m,0,bookcorpus,halfA,null,halfB,segregation_modularity,-8.748742287733593e-05
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfB,segregation_within_mean,0.16609771423821956
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfB,segregation_between_mean,0.07300704446376483
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfB,segregation_ratio,2.2750916087372626
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfB,segregation_modularity,0.014626589211865068
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfA,segregation_within_mean,0.1672485450634965
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfA,segregation_between_mean,0.07335918037867652
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfA,segregation_ratio,2.279858419902835
EleutherAI/pythia-70m,0,bookcorpus,halfB,real,halfA,segregation_modularity,0.01468555165782826
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfB,segregation_within_mean,0.0741378756360861
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfB,segregation_between_mean,0.07416589167686431
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfB,segregation_ratio,0.999622251682751
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfB,segregation_modularity,-8.630685217593759e-05
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfA,segregation_within_mean,0.07450189677426157
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfA,segregation_between_mean,0.07452794769014842
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfA,segregation_ratio,0.9996504544040961
EleutherAI/pythia-70m,0,bookcorpus,halfB,null,halfA,segregation_modularity,-8.626459573625327e-05
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,act_firing_rate_median,0.49720001220703125
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,act_frac_dead,0.0
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,act_frac_dense,0.4908040364583333
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,act_firing_rate_gini,0.2100120063934372
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,act_firing_rate_median,0.4976069132486979
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,act_frac_dead,0.0
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,act_frac_dense,0.4920247395833333
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,act_firing_rate_gini,0.20994246534480676
EleutherAI/pythia-70m,0,agnews,-,-,-,lm_loss,11.021176106035806
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,dim_participation_ratio,171.07890157847356
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,dim_top1_share,0.02864189089452264
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,dim_top10_share,0.18412055710187156
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,dim_top100_share,0.5521752838308276
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,dim_n_for_50pct,79.0
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,dim_n_for_90pct,1038.0
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,dim_participation_ratio_frac,0.013922436651894007
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,n_live_units,12288.0
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,coupling_mean_absr,0.05938617562320763
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,coupling_median_absr,0.04892570525407791
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,coupling_p90_absr,0.12321156710386283
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,coupling_p99_absr,0.20885827004909518
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,coupling_frac_absr_gt_0.1,0.1761048166997861
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,coupling_frac_absr_gt_0.3,0.0010028832393088626
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,coupling_concentration_top1pct,0.03690894511957908
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,hub_strength_gini,0.09812784202114733
EleutherAI/pythia-70m,0,agnews,halfA,-,halfA,hub_strength_cv,0.17737744098977826
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,dim_participation_ratio,171.02775508532974
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,dim_top1_share,0.028350806886235532
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,dim_top10_share,0.18447188489725097
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,dim_top100_share,0.552034166749831
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,dim_n_for_50pct,79.0
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,dim_n_for_90pct,1045.0
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,dim_participation_ratio_frac,0.013918274339626445
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,n_live_units,12288.0
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,coupling_mean_absr,0.059396539548710985
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,coupling_median_absr,0.048933278769254684
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,coupling_p90_absr,0.12334542870521545
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,coupling_p99_absr,0.20918504595756526
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,coupling_frac_absr_gt_0.1,0.17646631729086207
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,coupling_frac_absr_gt_0.3,0.0010108843077512664
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,coupling_concentration_top1pct,0.03691376807308357
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,hub_strength_gini,0.09814515334180962
EleutherAI/pythia-70m,0,agnews,halfB,-,halfB,hub_strength_cv,0.17711958360805669
EleutherAI/pythia-70m,0,agnews,halfA,real,halfA,segregation_within_mean,0.11062464635249016
EleutherAI/pythia-70m,0,agnews,halfA,real,halfA,segregation_between_mean,0.05867988377941054
EleutherAI/pythia-70m,0,agnews,halfA,real,halfA,segregation_ratio,1.8852226560016787
EleutherAI/pythia-70m,0,agnews,halfA,real,halfA,segregation_modularity,0.012403631110509034
EleutherAI/pythia-70m,0,agnews,halfA,real,halfB,segregation_within_mean,0.11068739578402148
EleutherAI/pythia-70m,0,agnews,halfA,real,halfB,segregation_between_mean,0.058689525593395166
EleutherAI/pythia-70m,0,agnews,halfA,real,halfB,segregation_ratio,1.8859821180166105
EleutherAI/pythia-70m,0,agnews,halfA,real,halfB,segregation_modularity,0.012416281135782262
EleutherAI/pythia-70m,0,agnews,halfA,null,halfA,segregation_within_mean,0.059432634299875456
EleutherAI/pythia-70m,0,agnews,halfA,null,halfA,segregation_between_mean,0.05938569698972554
EleutherAI/pythia-70m,0,agnews,halfA,null,halfA,segregation_ratio,1.00079038072346
EleutherAI/pythia-70m,0,agnews,halfA,null,halfA,segregation_modularity,-8.128502701327949e-05
EleutherAI/pythia-70m,0,agnews,halfA,null,halfB,segregation_within_mean,0.059446525054065134
EleutherAI/pythia-70m,0,agnews,halfA,null,halfB,segregation_between_mean,0.05939602458765969
EleutherAI/pythia-70m,0,agnews,halfA,null,halfB,segregation_ratio,1.0008502331049263
EleutherAI/pythia-70m,0,agnews,halfA,null,halfB,segregation_modularity,-8.092672001883847e-05
EleutherAI/pythia-70m,0,agnews,halfB,real,halfB,segregation_within_mean,0.11092055478885725
EleutherAI/pythia-70m,0,agnews,halfB,real,halfB,segregation_between_mean,0.05867827867504404
EleutherAI/pythia-70m,0,agnews,halfB,real,halfB,segregation_ratio,1.8903171206355092
EleutherAI/pythia-70m,0,agnews,halfB,real,halfB,segregation_modularity,0.012562089653566148
EleutherAI/pythia-70m,0,agnews,halfB,real,halfA,segregation_within_mean,0.11074629993074278
EleutherAI/pythia-70m,0,agnews,halfB,real,halfA,segregation_between_mean,0.058670199443460656
EleutherAI/pythia-70m,0,agnews,halfB,real,halfA,segregation_ratio,1.8876073540105631
EleutherAI/pythia-70m,0,agnews,halfB,real,halfA,segregation_modularity,0.012526408767351005
EleutherAI/pythia-70m,0,agnews,halfB,null,halfB,segregation_within_mean,0.05939788985909161
EleutherAI/pythia-70m,0,agnews,halfB,null,halfB,segregation_between_mean,0.05939652561412162
EleutherAI/pythia-70m,0,agnews,halfB,null,halfB,segregation_ratio,1.0000229684304913
EleutherAI/pythia-70m,0,agnews,halfB,null,halfB,segregation_modularity,-7.697953732668444e-05
EleutherAI/pythia-70m,0,agnews,halfB,null,halfA,segregation_within_mean,0.05938380847096093
EleutherAI/pythia-70m,0,agnews,halfB,null,halfA,segregation_between_mean,0.05938620003661849
EleutherAI/pythia-70m,0,agnews,halfB,null,halfA,segregation_ratio,0.999959728595935
EleutherAI/pythia-70m,0,agnews,halfB,null,halfA,segregation_modularity,-7.754210992209139e-05
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,act_firing_rate_median,0.49645487467447913
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,act_frac_dead,0.0
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,act_frac_dense,0.48876953125
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,act_firing_rate_gini,0.21393726491643528
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,act_firing_rate_median,0.49689483642578125
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,act_frac_dead,0.0
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,act_frac_dense,0.4896647135416667
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,act_firing_rate_gini,0.21411377477478344
EleutherAI/pythia-70m,0,tldr17,-,-,-,lm_loss,11.009029560570376
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,dim_participation_ratio,126.13582448153232
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,dim_top1_share,0.03390941608855755
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,dim_top10_share,0.22279634976888812
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,dim_top100_share,0.6195994571151229
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,dim_n_for_50pct,57.0
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,dim_n_for_90pct,650.0
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,dim_participation_ratio_frac,0.010264959674603868
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,n_live_units,12288.0
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,coupling_mean_absr,0.06946365091063772
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,coupling_median_absr,0.05750776641070843
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,coupling_p90_absr,0.1437858819961548
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,coupling_p99_absr,0.242994364947081
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,coupling_frac_absr_gt_0.1,0.244954306435902
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,coupling_frac_absr_gt_0.3,0.002802018557447481
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,coupling_concentration_top1pct,0.03650033626771244
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,hub_strength_gini,0.09813563506758771
EleutherAI/pythia-70m,0,tldr17,halfA,-,halfA,hub_strength_cv,0.17575170981766303
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,dim_participation_ratio,123.46056508281656
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,dim_top1_share,0.034929775378075886
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,dim_top10_share,0.22581991831672762
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,dim_top100_share,0.6203047584971207
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,dim_n_for_50pct,56.0
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,dim_n_for_90pct,646.0
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,dim_participation_ratio_frac,0.01004724650739067
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,n_live_units,12288.0
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,coupling_mean_absr,0.0701810882233302
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,coupling_median_absr,0.05801398493349552
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,coupling_p90_absr,0.14522245526313782
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,coupling_p99_absr,0.24587364792823807
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,coupling_frac_absr_gt_0.1,0.24941825183125163
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,coupling_frac_absr_gt_0.3,0.0030568531074372956
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,coupling_concentration_top1pct,0.036458014782948564
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,hub_strength_gini,0.10014830686435405
EleutherAI/pythia-70m,0,tldr17,halfB,-,halfB,hub_strength_cv,0.17960249058758193
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfA,segregation_within_mean,0.14791173708283137
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfA,segregation_between_mean,0.06849810054537056
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfA,segregation_ratio,2.1593553092010223
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfA,segregation_modularity,0.013791069981084644
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfB,segregation_within_mean,0.1502505205587115
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfB,segregation_between_mean,0.06919558208893697
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfB,segregation_ratio,2.1713889243043685
EleutherAI/pythia-70m,0,tldr17,halfA,real,halfB,segregation_modularity,0.013916514234949386
EleutherAI/pythia-70m,0,tldr17,halfA,null,halfA,segregation_within_mean,0.06951739429887878
EleutherAI/pythia-70m,0,tldr17,halfA,null,halfA,segregation_between_mean,0.06946309321421178
EleutherAI/pythia-70m,0,tldr17,halfA,null,halfA,segregation_ratio,1.0007817256928013
EleutherAI/pythia-70m,0,tldr17,halfA,null,halfA,segregation_modularity,-6.899115742693327e-05
EleutherAI/pythia-70m,0,tldr17,halfA,null,halfB,segregation_within_mean,0.07023639921977021
EleutherAI/pythia-70m,0,tldr17,halfA,null,halfB,segregation_between_mean,0.07018051425686118
EleutherAI/pythia-70m,0,tldr17,halfA,null,halfB,segregation_ratio,1.0007963031263134
