model,step,domain,key,tree,measure,value
pythia-70m,1000,tldr17,halfB,real,crisp_median_max_membership,0.63
pythia-70m,1000,tldr17,halfB,real,crisp_frac_confident,0.7059733072916666
pythia-70m,1000,tldr17,halfB,real,crisp_network_median,0.6034622122122122
pythia-70m,1000,tldr17,halfB,real,size_n_networks,100.0
pythia-70m,1000,tldr17,halfB,real,size_effective_n,92.75463579810308
pythia-70m,1000,tldr17,halfB,real,size_gini,0.20239746093749988
pythia-70m,1000,tldr17,halfB,real,size_largest_share,0.03564453125
pythia-70m,1000,tldr17,halfB,real,size_frac_small,0.0
pythia-70m,1000,tldr17,halfB,real,depth_median_effective_layers,4.232529872741727
pythia-70m,1000,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-70m,1000,tldr17,halfB,real,depth_mean_layer_span,3.66
pythia-70m,4000,tldr17,halfB,real,crisp_median_max_membership,0.68
pythia-70m,4000,tldr17,halfB,real,crisp_frac_confident,0.7706705729166666
pythia-70m,4000,tldr17,halfB,real,crisp_network_median,0.7020092351408952
pythia-70m,4000,tldr17,halfB,real,size_n_networks,100.0
pythia-70m,4000,tldr17,halfB,real,size_effective_n,92.00458327605376
pythia-70m,4000,tldr17,halfB,real,size_gini,0.20898274739583322
pythia-70m,4000,tldr17,halfB,real,size_largest_share,0.037353515625
pythia-70m,4000,tldr17,halfB,real,size_frac_small,0.0
pythia-70m,4000,tldr17,halfB,real,depth_median_effective_layers,4.096250655775148
pythia-70m,4000,tldr17,halfB,real,depth_frac_single_layer,0.03
pythia-70m,4000,tldr17,halfB,real,depth_mean_layer_span,3.45
pythia-70m,16000,tldr17,halfB,real,crisp_median_max_membership,0.7
pythia-70m,16000,tldr17,halfB,real,crisp_frac_confident,0.760009765625
pythia-70m,16000,tldr17,halfB,real,crisp_network_median,0.6780738636363636
pythia-70m,16000,tldr17,halfB,real,size_n_networks,100.0
pythia-70m,16000,tldr17,halfB,real,size_effective_n,89.12056862404698
pythia-70m,16000,tldr17,halfB,real,size_gini,0.2479248046875
pythia-70m,16000,tldr17,halfB,real,size_largest_share,0.03857421875
pythia-70m,16000,tldr17,halfB,real,size_frac_small,0.0
pythia-70m,16000,tldr17,halfB,real,depth_median_effective_layers,4.262907122754752
pythia-70m,16000,tldr17,halfB,real,depth_frac_single_layer,0.08
pythia-70m,16000,tldr17,halfB,real,depth_mean_layer_span,3.42
pythia-70m,64000,tldr17,halfB,real,crisp_median_max_membership,0.705
pythia-70m,64000,tldr17,halfB,real,crisp_frac_confident,0.7716471354166666
pythia-70m,64000,tldr17,halfB,real,crisp_network_median,0.6673606230269821
pythia-70m,64000,tldr17,halfB,real,size_n_networks,100.0
pythia-70m,64000,tldr17,halfB,real,size_effective_n,87.45462939015177
pythia-70m,64000,tldr17,halfB,real,size_gini,0.268046875
pythia-70m,64000,tldr17,halfB,real,size_largest_share,0.038167317708333336
pythia-70m,64000,tldr17,halfB,real,size_frac_small,0.02
pythia-70m,64000,tldr17,halfB,real,depth_median_effective_layers,4.095218141915364
pythia-70m,64000,tldr17,halfB,real,depth_frac_single_layer,0.07
pythia-70m,64000,tldr17,halfB,real,depth_mean_layer_span,3.4
pythia-70m,143000,tldr17,halfB,real,crisp_median_max_membership,0.67
pythia-70m,143000,tldr17,halfB,real,crisp_frac_confident,0.7361653645833334
pythia-70m,143000,tldr17,halfB,real,crisp_network_median,0.6466914438988907
pythia-70m,143000,tldr17,halfB,real,size_n_networks,100.0
pythia-70m,143000,tldr17,halfB,real,size_effective_n,88.28107689893275
pythia-70m,143000,tldr17,halfB,real,size_gini,0.24667480468750003
pythia-70m,143000,tldr17,halfB,real,size_largest_share,0.038167317708333336
pythia-70m,143000,tldr17,halfB,real,size_frac_small,0.0
pythia-70m,143000,tldr17,halfB,real,depth_median_effective_layers,4.269270711229462
pythia-70m,143000,tldr17,halfB,real,depth_frac_single_layer,0.08
pythia-70m,143000,tldr17,halfB,real,depth_mean_layer_span,3.47
pythia-70m,0,wikitext,halfA_vs_halfB,real,halves_split_degree,1.06
pythia-70m,0,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.11
pythia-70m,0,wikitext,halfA_vs_halfB,real,halves_continued,0.84
pythia-70m,0,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6822523518680151
pythia-70m,1,wikitext,halfA_vs_halfB,real,halves_split_degree,1.06
pythia-70m,1,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.11
pythia-70m,1,wikitext,halfA_vs_halfB,real,halves_continued,0.84
pythia-70m,1,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6822523518680151
pythia-70m,4,wikitext,halfA_vs_halfB,real,halves_split_degree,1.12
pythia-70m,4,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.15
pythia-70m,4,wikitext,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,4,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6607534764553988
pythia-70m,16,wikitext,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-70m,16,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.07
pythia-70m,16,wikitext,halfA_vs_halfB,real,halves_continued,0.78
pythia-70m,16,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6672248234118575
pythia-70m,64,wikitext,halfA_vs_halfB,real,halves_split_degree,1.25
pythia-70m,64,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.24
pythia-70m,64,wikitext,halfA_vs_halfB,real,halves_continued,0.73
pythia-70m,64,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6241254032556773
pythia-70m,256,wikitext,halfA_vs_halfB,real,halves_split_degree,1.16
pythia-70m,256,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.19
pythia-70m,256,wikitext,halfA_vs_halfB,real,halves_continued,0.78
pythia-70m,256,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6458572766428832
pythia-70m,1000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-70m,1000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-70m,1000,wikitext,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,1000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6523664735688347
pythia-70m,4000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.16
pythia-70m,4000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.19
pythia-70m,4000,wikitext,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,4000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6690278286398251
pythia-70m,16000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.16
pythia-70m,16000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.14
pythia-70m,16000,wikitext,halfA_vs_halfB,real,halves_continued,0.77
pythia-70m,16000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6508641350941002
pythia-70m,64000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.11
pythia-70m,64000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.11
pythia-70m,64000,wikitext,halfA_vs_halfB,real,halves_continued,0.83
pythia-70m,64000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6973806297171079
pythia-70m,143000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.08
pythia-70m,143000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.1
pythia-70m,143000,wikitext,halfA_vs_halfB,real,halves_continued,0.88
pythia-70m,143000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7328980064107923
pythia-70m,0,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.11
pythia-70m,0,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.15
pythia-70m,0,bookcorpus,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,0,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7135098653047878
pythia-70m,1,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.11
pythia-70m,1,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.15
pythia-70m,1,bookcorpus,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,1,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7135098653047878
pythia-70m,4,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.17
pythia-70m,4,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.16
pythia-70m,4,bookcorpus,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,4,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7046968044894234
pythia-70m,16,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.14
pythia-70m,16,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-70m,16,bookcorpus,halfA_vs_halfB,real,halves_continued,0.83
pythia-70m,16,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7259077179452881
pythia-70m,64,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.25
pythia-70m,64,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.22
pythia-70m,64,bookcorpus,halfA_vs_halfB,real,halves_continued,0.79
pythia-70m,64,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6743243569735017
pythia-70m,256,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.17
pythia-70m,256,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.22
pythia-70m,256,bookcorpus,halfA_vs_halfB,real,halves_continued,0.77
pythia-70m,256,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6798735036910517
pythia-70m,1000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.13
pythia-70m,1000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.14
pythia-70m,1000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,1000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7201927415947416
pythia-70m,4000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.11
pythia-70m,4000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.08
pythia-70m,4000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.84
pythia-70m,4000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7356751127965951
pythia-70m,16000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.13
pythia-70m,16000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-70m,16000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.84
pythia-70m,16000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.735611124913639
pythia-70m,64000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.18
pythia-70m,64000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.09
pythia-70m,64000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,64000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6844227539181724
pythia-70m,143000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.11
pythia-70m,143000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.11
pythia-70m,143000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.86
pythia-70m,143000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7272910536412706
pythia-70m,0,agnews,halfA_vs_halfB,real,halves_split_degree,1.12
pythia-70m,0,agnews,halfA_vs_halfB,real,halves_merge_degree,1.14
pythia-70m,0,agnews,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,0,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7197123916084841
pythia-70m,1,agnews,halfA_vs_halfB,real,halves_split_degree,1.12
pythia-70m,1,agnews,halfA_vs_halfB,real,halves_merge_degree,1.14
pythia-70m,1,agnews,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,1,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7197123916084841
pythia-70m,4,agnews,halfA_vs_halfB,real,halves_split_degree,1.08
pythia-70m,4,agnews,halfA_vs_halfB,real,halves_merge_degree,1.14
pythia-70m,4,agnews,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,4,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7190074762349813
pythia-70m,16,agnews,halfA_vs_halfB,real,halves_split_degree,1.14
pythia-70m,16,agnews,halfA_vs_halfB,real,halves_merge_degree,1.14
pythia-70m,16,agnews,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,16,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7025838850940166
pythia-70m,64,agnews,halfA_vs_halfB,real,halves_split_degree,1.29
pythia-70m,64,agnews,halfA_vs_halfB,real,halves_merge_degree,1.3
pythia-70m,64,agnews,halfA_vs_halfB,real,halves_continued,0.68
pythia-70m,64,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6459949764967169
pythia-70m,256,agnews,halfA_vs_halfB,real,halves_split_degree,1.28
pythia-70m,256,agnews,halfA_vs_halfB,real,halves_merge_degree,1.27
pythia-70m,256,agnews,halfA_vs_halfB,real,halves_continued,0.75
pythia-70m,256,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6181324551066847
pythia-70m,1000,agnews,halfA_vs_halfB,real,halves_split_degree,1.16
pythia-70m,1000,agnews,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-70m,1000,agnews,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,1000,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6950448678152432
pythia-70m,4000,agnews,halfA_vs_halfB,real,halves_split_degree,1.14
pythia-70m,4000,agnews,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-70m,4000,agnews,halfA_vs_halfB,real,halves_continued,0.82
pythia-70m,4000,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.697317600831762
pythia-70m,16000,agnews,halfA_vs_halfB,real,halves_split_degree,1.18
pythia-70m,16000,agnews,halfA_vs_halfB,real,halves_merge_degree,1.19
pythia-70m,16000,agnews,halfA_vs_halfB,real,halves_continued,0.74
pythia-70m,16000,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6576385513312778
pythia-70m,64000,agnews,halfA_vs_halfB,real,halves_split_degree,1.13
pythia-70m,64000,agnews,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-70m,64000,agnews,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,64000,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.714636674735418
pythia-70m,143000,agnews,halfA_vs_halfB,real,halves_split_degree,1.18
pythia-70m,143000,agnews,halfA_vs_halfB,real,halves_merge_degree,1.17
pythia-70m,143000,agnews,halfA_vs_halfB,real,halves_continued,0.76
pythia-70m,143000,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.688588336827634
pythia-70m,0,tldr17,halfA_vs_halfB,real,halves_split_degree,1.12
pythia-70m,0,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.06
pythia-70m,0,tldr17,halfA_vs_halfB,real,halves_continued,0.84
pythia-70m,0,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7081351352481642
pythia-70m,1,tldr17,halfA_vs_halfB,real,halves_split_degree,1.12
pythia-70m,1,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.06
pythia-70m,1,tldr17,halfA_vs_halfB,real,halves_continued,0.84
pythia-70m,1,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7081351352481642
pythia-70m,4,tldr17,halfA_vs_halfB,real,halves_split_degree,1.09
pythia-70m,4,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-70m,4,tldr17,halfA_vs_halfB,real,halves_continued,0.85
pythia-70m,4,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7125047234172531
pythia-70m,16,tldr17,halfA_vs_halfB,real,halves_split_degree,1.06
pythia-70m,16,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.1
pythia-70m,16,tldr17,halfA_vs_halfB,real,halves_continued,0.84
pythia-70m,16,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7129151325060686
pythia-70m,64,tldr17,halfA_vs_halfB,real,halves_split_degree,1.23
pythia-70m,64,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.23
pythia-70m,64,tldr17,halfA_vs_halfB,real,halves_continued,0.78
pythia-70m,64,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6426204965826321
pythia-70m,256,tldr17,halfA_vs_halfB,real,halves_split_degree,1.25
pythia-70m,256,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.28
pythia-70m,256,tldr17,halfA_vs_halfB,real,halves_continued,0.65
pythia-70m,256,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6123242798262453
pythia-70m,1000,tldr17,halfA_vs_halfB,real,halves_split_degree,1.13
pythia-70m,1000,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.17
pythia-70m,1000,tldr17,halfA_vs_halfB,real,halves_continued,0.79
pythia-70m,1000,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6590197284777749
pythia-70m,4000,tldr17,halfA_vs_halfB,real,halves_split_degree,1.09
pythia-70m,4000,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-70m,4000,tldr17,halfA_vs_halfB,real,halves_continued,0.79
pythia-70m,4000,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6620649118927335
pythia-70m,16000,tldr17,halfA_vs_halfB,real,halves_split_degree,1.12
pythia-70m,16000,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-70m,16000,tldr17,halfA_vs_halfB,real,halves_continued,0.81
pythia-70m,16000,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.671444024653525
pythia-70m,64000,tldr17,halfA_vs_halfB,real,halves_split_degree,1.07
pythia-70m,64000,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-70m,64000,tldr17,halfA_vs_halfB,real,halves_continued,0.82
pythia-70m,64000,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6623771148695455
pythia-70m,143000,tldr17,halfA_vs_halfB,real,halves_split_degree,1.15
pythia-70m,143000,tldr17,halfA_vs_halfB,real,halves_merge_degree,1.15
pythia-70m,143000,tldr17,halfA_vs_halfB,real,halves_continued,0.8
pythia-70m,143000,tldr17,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6701640872207346
pythia-70m,0,agnews,halfA,real,generality_mean,0.1309702773023456
pythia-70m,0,agnews,halfA,real,generality_frac_general,0.02
pythia-70m,0,bookcorpus,halfA,real,generality_mean,0.1423730109550547
pythia-70m,0,bookcorpus,halfA,real,generality_frac_general,0.04
pythia-70m,0,tldr17,halfA,real,generality_mean,0.13110270744828514
pythia-70m,0,tldr17,halfA,real,generality_frac_general,0.02
pythia-70m,0,wikitext,halfA,real,generality_mean,0.13946662817594283
pythia-70m,0,wikitext,halfA,real,generality_frac_general,0.02
pythia-70m,1,agnews,halfA,real,generality_mean,0.1309702773023456
pythia-70m,1,agnews,halfA,real,generality_frac_general,0.02
pythia-70m,1,bookcorpus,halfA,real,generality_mean,0.1423730109550547
pythia-70m,1,bookcorpus,halfA,real,generality_frac_general,0.04
pythia-70m,1,tldr17,halfA,real,generality_mean,0.13110270744828514
pythia-70m,1,tldr17,halfA,real,generality_frac_general,0.02
pythia-70m,1,wikitext,halfA,real,generality_mean,0.13946662817594283
pythia-70m,1,wikitext,halfA,real,generality_frac_general,0.02
pythia-70m,4,agnews,halfA,real,generality_mean,0.12899759289563728
pythia-70m,4,agnews,halfA,real,generality_frac_general,0.03
pythia-70m,4,bookcorpus,halfA,real,generality_mean,0.14224995733282245
pythia-70m,4,bookcorpus,halfA,real,generality_frac_general,0.04
pythia-70m,4,tldr17,halfA,real,generality_mean,0.13052256694774855
pythia-70m,4,tldr17,halfA,real,generality_frac_general,0.03
pythia-70m,4,wikitext,halfA,real,generality_mean,0.13951394878560136
pythia-70m,4,wikitext,halfA,real,generality_frac_general,0.03
pythia-70m,16,agnews,halfA,real,generality_mean,0.12665788181025983
pythia-70m,16,agnews,halfA,real,generality_frac_general,0.05
pythia-70m,16,bookcorpus,halfA,real,generality_mean,0.14264935284676103
pythia-70m,16,bookcorpus,halfA,real,generality_frac_general,0.05
pythia-70m,16,tldr17,halfA,real,generality_mean,0.1258884726336821
pythia-70m,16,tldr17,halfA,real,generality_frac_general,0.03
pythia-70m,16,wikitext,halfA,real,generality_mean,0.14005456491198773
pythia-70m,16,wikitext,halfA,real,generality_frac_general,0.02
pythia-70m,64,agnews,halfA,real,generality_mean,0.17088031823580332
pythia-70m,64,agnews,halfA,real,generality_frac_general,0.0
pythia-70m,64,bookcorpus,halfA,real,generality_mean,0.15131790546290008
pythia-70m,64,bookcorpus,halfA,real,generality_frac_general,0.0
pythia-70m,64,tldr17,halfA,real,generality_mean,0.16717120425975632
pythia-70m,64,tldr17,halfA,real,generality_frac_general,0.0
pythia-70m,64,wikitext,halfA,real,generality_mean,0.15611921846816063
pythia-70m,64,wikitext,halfA,real,generality_frac_general,0.0
pythia-70m,256,agnews,halfA,real,generality_mean,0.14217951114736135
pythia-70m,256,agnews,halfA,real,generality_frac_general,0.02
pythia-70m,256,bookcorpus,halfA,real,generality_mean,0.15124954666465767
pythia-70m,256,bookcorpus,halfA,real,generality_frac_general,0.03
pythia-70m,256,tldr17,halfA,real,generality_mean,0.140772094102215
pythia-70m,256,tldr17,halfA,real,generality_frac_general,0.02
pythia-70m,256,wikitext,halfA,real,generality_mean,0.15545004939822973
pythia-70m,256,wikitext,halfA,real,generality_frac_general,0.01
pythia-70m,1000,agnews,halfA,real,generality_mean,0.12151920942010135
pythia-70m,1000,agnews,halfA,real,generality_frac_general,0.01
pythia-70m,1000,bookcorpus,halfA,real,generality_mean,0.1309211919196226
pythia-70m,1000,bookcorpus,halfA,real,generality_frac_general,0.03
pythia-70m,1000,tldr17,halfA,real,generality_mean,0.12202413423204986
pythia-70m,1000,tldr17,halfA,real,generality_frac_general,0.01
pythia-70m,1000,wikitext,halfA,real,generality_mean,0.13178688298748234
pythia-70m,1000,wikitext,halfA,real,generality_frac_general,0.01
pythia-70m,4000,agnews,halfA,real,generality_mean,0.11118247672461216
pythia-70m,4000,agnews,halfA,real,generality_frac_general,0.02
pythia-70m,4000,bookcorpus,halfA,real,generality_mean,0.1173309145673241
pythia-70m,4000,bookcorpus,halfA,real,generality_frac_general,0.02
pythia-70m,4000,tldr17,halfA,real,generality_mean,0.12085472223520574
pythia-70m,4000,tldr17,halfA,real,generality_frac_general,0.01
pythia-70m,4000,wikitext,halfA,real,generality_mean,0.12215293471351789
pythia-70m,4000,wikitext,halfA,real,generality_frac_general,0.01
pythia-70m,16000,agnews,halfA,real,generality_mean,0.11586513294185781
pythia-70m,16000,agnews,halfA,real,generality_frac_general,0.02
pythia-70m,16000,bookcorpus,halfA,real,generality_mean,0.12885602596281903
pythia-70m,16000,bookcorpus,halfA,real,generality_frac_general,0.02
pythia-70m,16000,tldr17,halfA,real,generality_mean,0.1293385734460257
pythia-70m,16000,tldr17,halfA,real,generality_frac_general,0.02
pythia-70m,16000,wikitext,halfA,real,generality_mean,0.12650151270261475
pythia-70m,16000,wikitext,halfA,real,generality_frac_general,0.02
pythia-70m,64000,agnews,halfA,real,generality_mean,0.13218827373090924
pythia-70m,64000,agnews,halfA,real,generality_frac_general,0.03
pythia-70m,64000,bookcorpus,halfA,real,generality_mean,0.13122069107898443
pythia-70m,64000,bookcorpus,halfA,real,generality_frac_general,0.03
pythia-70m,64000,tldr17,halfA,real,generality_mean,0.13702912060071765
pythia-70m,64000,tldr17,halfA,real,generality_frac_general,0.04
pythia-70m,64000,wikitext,halfA,real,generality_mean,0.1432626977581823
pythia-70m,64000,wikitext,halfA,real,generality_frac_general,0.05
pythia-70m,143000,agnews,halfA,real,generality_mean,0.1448997835859621
pythia-70m,143000,agnews,halfA,real,generality_frac_general,0.03
pythia-70m,143000,bookcorpus,halfA,real,generality_mean,0.13863881702085443
pythia-70m,143000,bookcorpus,halfA,real,generality_frac_general,0.04
pythia-70m,143000,tldr17,halfA,real,generality_mean,0.1423082791681904
pythia-70m,143000,tldr17,halfA,real,generality_frac_general,0.04
pythia-70m,143000,wikitext,halfA,real,generality_mean,0.15646407689270905
pythia-70m,143000,wikitext,halfA,real,generality_frac_general,0.04
pythia-70m,1,wikitext,halfA,real,trans_split_degree,1.0
pythia-70m,1,wikitext,halfA,real,trans_merge_degree,1.0
pythia-70m,1,wikitext,halfA,real,trans_continued,1.0
pythia-70m,1,wikitext,halfA,real,trans_mean_best_jaccard,1.0
pythia-70m,4,wikitext,halfA,real,trans_split_degree,1.07
pythia-70m,4,wikitext,halfA,real,trans_merge_degree,1.1
pythia-70m,4,wikitext,halfA,real,trans_continued,0.89
pythia-70m,4,wikitext,halfA,real,trans_mean_best_jaccard,0.7765435151544527
pythia-70m,16,wikitext,halfA,real,trans_split_degree,1.21
pythia-70m,16,wikitext,halfA,real,trans_merge_degree,1.19
pythia-70m,16,wikitext,halfA,real,trans_continued,0.49
pythia-70m,16,wikitext,halfA,real,trans_mean_best_jaccard,0.45975767349652386
pythia-70m,64,wikitext,halfA,real,trans_split_degree,0.16
pythia-70m,64,wikitext,halfA,real,trans_merge_degree,0.29
pythia-70m,64,wikitext,halfA,real,trans_continued,0.0
pythia-70m,64,wikitext,halfA,real,trans_mean_best_jaccard,0.07041724510567292
pythia-70m,256,wikitext,halfA,real,trans_split_degree,0.27
pythia-70m,256,wikitext,halfA,real,trans_merge_degree,0.2
pythia-70m,256,wikitext,halfA,real,trans_continued,0.0
pythia-70m,256,wikitext,halfA,real,trans_mean_best_jaccard,0.07583495099222079
pythia-70m,1000,wikitext,halfA,real,trans_split_degree,0.16
pythia-70m,1000,wikitext,halfA,real,trans_merge_degree,0.15
pythia-70m,1000,wikitext,halfA,real,trans_continued,0.0
pythia-70m,1000,wikitext,halfA,real,trans_mean_best_jaccard,0.06103661058286238
pythia-70m,4000,wikitext,halfA,real,trans_split_degree,0.22
pythia-70m,4000,wikitext,halfA,real,trans_merge_degree,0.27
pythia-70m,4000,wikitext,halfA,real,trans_continued,0.0
pythia-70m,4000,wikitext,halfA,real,trans_mean_best_jaccard,0.07787532678885876
pythia-70m,16000,wikitext,halfA,real,trans_split_degree,0.72
pythia-70m,16000,wikitext,halfA,real,trans_merge_degree,0.77
pythia-70m,16000,wikitext,halfA,real,trans_continued,0.01
pythia-70m,16000,wikitext,halfA,real,trans_mean_best_jaccard,0.16649815257222048
pythia-70m,64000,wikitext,halfA,real,trans_split_degree,0.84
pythia-70m,64000,wikitext,halfA,real,trans_merge_degree,0.76
pythia-70m,64000,wikitext,halfA,real,trans_continued,0.02
pythia-70m,64000,wikitext,halfA,real,trans_mean_best_jaccard,0.1928179642615741
pythia-70m,143000,wikitext,halfA,real,trans_split_degree,1.05
pythia-70m,143000,wikitext,halfA,real,trans_merge_degree,1.04
pythia-70m,143000,wikitext,halfA,real,trans_continued,0.09
pythia-70m,143000,wikitext,halfA,real,trans_mean_best_jaccard,0.27881094597312206
pythia-70m,0,wikitext,halfA,real,birth_frac_born_by,0.0
pythia-70m,1,wikitext,halfA,real,birth_frac_born_by,0.0
pythia-70m,4,wikitext,halfA,real,birth_frac_born_by,0.0
pythia-70m,16,wikitext,halfA,real,birth_frac_born_by,0.0
pythia-70m,64,wikitext,halfA,real,birth_frac_born_by,0.0
pythia-70m,256,wikitext,halfA,real,birth_frac_born_by,0.0
