step,domain,key,tree,measure,value
16000,agnews,halfA,null,selectivity_prefers_continuation,0.13
16000,agnews,halfA,null,selectivity_prefers_other,0.08
16000,agnews,halfB,real,selectivity_coherence_median,0.49973968074519604
16000,agnews,halfB,real,selectivity_frac_coherent,0.5
16000,agnews,halfB,real,selectivity_prefers_whitespace,0.04
16000,agnews,halfB,real,selectivity_prefers_punctuation,0.13
16000,agnews,halfB,real,selectivity_prefers_digit,0.1
16000,agnews,halfB,real,selectivity_prefers_function_word,0.19
16000,agnews,halfB,real,selectivity_prefers_content_word,0.29
16000,agnews,halfB,real,selectivity_prefers_continuation,0.18
16000,agnews,halfB,real,selectivity_prefers_other,0.07
16000,agnews,halfB,null,selectivity_coherence_median,0.27491478800267777
16000,agnews,halfB,null,selectivity_frac_coherent,0.0
16000,agnews,halfB,null,selectivity_prefers_whitespace,0.0
16000,agnews,halfB,null,selectivity_prefers_punctuation,0.05
16000,agnews,halfB,null,selectivity_prefers_digit,0.11
16000,agnews,halfB,null,selectivity_prefers_function_word,0.02
16000,agnews,halfB,null,selectivity_prefers_content_word,0.59
16000,agnews,halfB,null,selectivity_prefers_continuation,0.2
16000,agnews,halfB,null,selectivity_prefers_other,0.03
16000,bookcorpus,halfA,real,selectivity_coherence_median,0.47510618588667264
16000,bookcorpus,halfA,real,selectivity_frac_coherent,0.4
16000,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.01
16000,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.15
16000,bookcorpus,halfA,real,selectivity_prefers_digit,0.06
16000,bookcorpus,halfA,real,selectivity_prefers_function_word,0.26
16000,bookcorpus,halfA,real,selectivity_prefers_content_word,0.34
16000,bookcorpus,halfA,real,selectivity_prefers_continuation,0.12
16000,bookcorpus,halfA,real,selectivity_prefers_other,0.06
16000,bookcorpus,halfA,null,selectivity_coherence_median,0.28217839593625876
16000,bookcorpus,halfA,null,selectivity_frac_coherent,0.02
16000,bookcorpus,halfA,null,selectivity_prefers_whitespace,0.0
16000,bookcorpus,halfA,null,selectivity_prefers_punctuation,0.13
16000,bookcorpus,halfA,null,selectivity_prefers_digit,0.09
16000,bookcorpus,halfA,null,selectivity_prefers_function_word,0.07
16000,bookcorpus,halfA,null,selectivity_prefers_content_word,0.66
16000,bookcorpus,halfA,null,selectivity_prefers_continuation,0.03
16000,bookcorpus,halfA,null,selectivity_prefers_other,0.02
16000,bookcorpus,halfB,real,selectivity_coherence_median,0.4483145396608734
16000,bookcorpus,halfB,real,selectivity_frac_coherent,0.35
16000,bookcorpus,halfB,real,selectivity_prefers_whitespace,0.01
16000,bookcorpus,halfB,real,selectivity_prefers_punctuation,0.16
16000,bookcorpus,halfB,real,selectivity_prefers_digit,0.04
16000,bookcorpus,halfB,real,selectivity_prefers_function_word,0.27
16000,bookcorpus,halfB,real,selectivity_prefers_content_word,0.37
16000,bookcorpus,halfB,real,selectivity_prefers_continuation,0.1
16000,bookcorpus,halfB,real,selectivity_prefers_other,0.05
16000,bookcorpus,halfB,null,selectivity_coherence_median,0.27436385253570733
16000,bookcorpus,halfB,null,selectivity_frac_coherent,0.0
16000,bookcorpus,halfB,null,selectivity_prefers_whitespace,0.01
16000,bookcorpus,halfB,null,selectivity_prefers_punctuation,0.14
16000,bookcorpus,halfB,null,selectivity_prefers_digit,0.05
16000,bookcorpus,halfB,null,selectivity_prefers_function_word,0.1
16000,bookcorpus,halfB,null,selectivity_prefers_content_word,0.66
16000,bookcorpus,halfB,null,selectivity_prefers_continuation,0.03
16000,bookcorpus,halfB,null,selectivity_prefers_other,0.01
16000,tldr17,halfA,real,selectivity_coherence_median,0.5201032250255191
16000,tldr17,halfA,real,selectivity_frac_coherent,0.56
16000,tldr17,halfA,real,selectivity_prefers_whitespace,0.06
16000,tldr17,halfA,real,selectivity_prefers_punctuation,0.08
16000,tldr17,halfA,real,selectivity_prefers_digit,0.06
16000,tldr17,halfA,real,selectivity_prefers_function_word,0.14
16000,tldr17,halfA,real,selectivity_prefers_content_word,0.32
16000,tldr17,halfA,real,selectivity_prefers_continuation,0.17
16000,tldr17,halfA,real,selectivity_prefers_other,0.17
16000,tldr17,halfA,null,selectivity_coherence_median,0.2188689951582782
16000,tldr17,halfA,null,selectivity_frac_coherent,0.0
16000,tldr17,halfA,null,selectivity_prefers_whitespace,0.01
16000,tldr17,halfA,null,selectivity_prefers_punctuation,0.01
16000,tldr17,halfA,null,selectivity_prefers_digit,0.15
16000,tldr17,halfA,null,selectivity_prefers_function_word,0.04
16000,tldr17,halfA,null,selectivity_prefers_content_word,0.56
16000,tldr17,halfA,null,selectivity_prefers_continuation,0.14
16000,tldr17,halfA,null,selectivity_prefers_other,0.09
16000,tldr17,halfB,real,selectivity_coherence_median,0.5084470006512953
16000,tldr17,halfB,real,selectivity_frac_coherent,0.56
16000,tldr17,halfB,real,selectivity_prefers_whitespace,0.06
16000,tldr17,halfB,real,selectivity_prefers_punctuation,0.08
16000,tldr17,halfB,real,selectivity_prefers_digit,0.04
16000,tldr17,halfB,real,selectivity_prefers_function_word,0.17
16000,tldr17,halfB,real,selectivity_prefers_content_word,0.34
16000,tldr17,halfB,real,selectivity_prefers_continuation,0.16
16000,tldr17,halfB,real,selectivity_prefers_other,0.15
16000,tldr17,halfB,null,selectivity_coherence_median,0.22853235297888022
16000,tldr17,halfB,null,selectivity_frac_coherent,0.0
16000,tldr17,halfB,null,selectivity_prefers_whitespace,0.01
16000,tldr17,halfB,null,selectivity_prefers_punctuation,0.02
16000,tldr17,halfB,null,selectivity_prefers_digit,0.24
16000,tldr17,halfB,null,selectivity_prefers_function_word,0.0
16000,tldr17,halfB,null,selectivity_prefers_content_word,0.45
16000,tldr17,halfB,null,selectivity_prefers_continuation,0.21
16000,tldr17,halfB,null,selectivity_prefers_other,0.07
16000,wikitext,halfA,real,selectivity_coherence_median,0.5022686583759712
16000,wikitext,halfA,real,selectivity_frac_coherent,0.51
16000,wikitext,halfA,real,selectivity_prefers_whitespace,0.03
16000,wikitext,halfA,real,selectivity_prefers_punctuation,0.19
16000,wikitext,halfA,real,selectivity_prefers_digit,0.08
16000,wikitext,halfA,real,selectivity_prefers_function_word,0.22
16000,wikitext,halfA,real,selectivity_prefers_content_word,0.24
16000,wikitext,halfA,real,selectivity_prefers_continuation,0.15
16000,wikitext,halfA,real,selectivity_prefers_other,0.09
16000,wikitext,halfA,null,selectivity_coherence_median,0.221366717488244
16000,wikitext,halfA,null,selectivity_frac_coherent,0.0
16000,wikitext,halfA,null,selectivity_prefers_whitespace,0.01
16000,wikitext,halfA,null,selectivity_prefers_punctuation,0.02
16000,wikitext,halfA,null,selectivity_prefers_digit,0.17
16000,wikitext,halfA,null,selectivity_prefers_function_word,0.12
16000,wikitext,halfA,null,selectivity_prefers_content_word,0.43
16000,wikitext,halfA,null,selectivity_prefers_continuation,0.21
16000,wikitext,halfA,null,selectivity_prefers_other,0.04
16000,wikitext,halfB,real,selectivity_coherence_median,0.509213929550596
16000,wikitext,halfB,real,selectivity_frac_coherent,0.53
16000,wikitext,halfB,real,selectivity_prefers_whitespace,0.04
16000,wikitext,halfB,real,selectivity_prefers_punctuation,0.18
16000,wikitext,halfB,real,selectivity_prefers_digit,0.11
16000,wikitext,halfB,real,selectivity_prefers_function_word,0.22
16000,wikitext,halfB,real,selectivity_prefers_content_word,0.23
16000,wikitext,halfB,real,selectivity_prefers_continuation,0.14
16000,wikitext,halfB,real,selectivity_prefers_other,0.08
16000,wikitext,halfB,null,selectivity_coherence_median,0.25377329435179985
16000,wikitext,halfB,null,selectivity_frac_coherent,0.01
16000,wikitext,halfB,null,selectivity_prefers_whitespace,0.01
16000,wikitext,halfB,null,selectivity_prefers_punctuation,0.0
16000,wikitext,halfB,null,selectivity_prefers_digit,0.18
16000,wikitext,halfB,null,selectivity_prefers_function_word,0.14
16000,wikitext,halfB,null,selectivity_prefers_content_word,0.38
16000,wikitext,halfB,null,selectivity_prefers_continuation,0.23
16000,wikitext,halfB,null,selectivity_prefers_other,0.06
16,agnews,halfA,real,selectivity_coherence_median,0.351067816040162
16,agnews,halfA,real,selectivity_frac_coherent,0.13
16,agnews,halfA,real,selectivity_prefers_whitespace,0.07
16,agnews,halfA,real,selectivity_prefers_punctuation,0.31
16,agnews,halfA,real,selectivity_prefers_digit,0.05
16,agnews,halfA,real,selectivity_prefers_function_word,0.3
16,agnews,halfA,real,selectivity_prefers_content_word,0.15
16,agnews,halfA,real,selectivity_prefers_continuation,0.11
16,agnews,halfA,real,selectivity_prefers_other,0.01
16,agnews,halfA,null,selectivity_coherence_median,0.17338107903089128
16,agnews,halfA,null,selectivity_frac_coherent,0.0
16,agnews,halfA,null,selectivity_prefers_whitespace,0.01
16,agnews,halfA,null,selectivity_prefers_punctuation,0.09
16,agnews,halfA,null,selectivity_prefers_digit,0.16
16,agnews,halfA,null,selectivity_prefers_function_word,0.19
16,agnews,halfA,null,selectivity_prefers_content_word,0.23
16,agnews,halfA,null,selectivity_prefers_continuation,0.31
16,agnews,halfA,null,selectivity_prefers_other,0.01
16,agnews,halfB,real,selectivity_coherence_median,0.3440777478688033
16,agnews,halfB,real,selectivity_frac_coherent,0.12
16,agnews,halfB,real,selectivity_prefers_whitespace,0.07
16,agnews,halfB,real,selectivity_prefers_punctuation,0.33
16,agnews,halfB,real,selectivity_prefers_digit,0.02
16,agnews,halfB,real,selectivity_prefers_function_word,0.31
16,agnews,halfB,real,selectivity_prefers_content_word,0.1
16,agnews,halfB,real,selectivity_prefers_continuation,0.16
16,agnews,halfB,real,selectivity_prefers_other,0.01
16,agnews,halfB,null,selectivity_coherence_median,0.17616904333259537
16,agnews,halfB,null,selectivity_frac_coherent,0.0
16,agnews,halfB,null,selectivity_prefers_whitespace,0.02
16,agnews,halfB,null,selectivity_prefers_punctuation,0.08
16,agnews,halfB,null,selectivity_prefers_digit,0.12
16,agnews,halfB,null,selectivity_prefers_function_word,0.22
16,agnews,halfB,null,selectivity_prefers_content_word,0.25
16,agnews,halfB,null,selectivity_prefers_continuation,0.3
16,agnews,halfB,null,selectivity_prefers_other,0.01
16,bookcorpus,halfA,real,selectivity_coherence_median,0.3546618332837194
16,bookcorpus,halfA,real,selectivity_frac_coherent,0.09
16,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.03
16,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.31
16,bookcorpus,halfA,real,selectivity_prefers_digit,0.18
16,bookcorpus,halfA,real,selectivity_prefers_function_word,0.28
16,bookcorpus,halfA,real,selectivity_prefers_content_word,0.09
16,bookcorpus,halfA,real,selectivity_prefers_continuation,0.1
16,bookcorpus,halfA,real,selectivity_prefers_other,0.01
16,bookcorpus,halfA,null,selectivity_coherence_median,0.18247304533075415
16,bookcorpus,halfA,null,selectivity_frac_coherent,0.0
16,bookcorpus,halfA,null,selectivity_prefers_whitespace,0.01
16,bookcorpus,halfA,null,selectivity_prefers_punctuation,0.07
16,bookcorpus,halfA,null,selectivity_prefers_digit,0.39
16,bookcorpus,halfA,null,selectivity_prefers_function_word,0.19
16,bookcorpus,halfA,null,selectivity_prefers_content_word,0.14
16,bookcorpus,halfA,null,selectivity_prefers_continuation,0.2
16,bookcorpus,halfA,null,selectivity_prefers_other,0.0
16,bookcorpus,halfB,real,selectivity_coherence_median,0.3281364855456889
16,bookcorpus,halfB,real,selectivity_frac_coherent,0.08
16,bookcorpus,halfB,real,selectivity_prefers_whitespace,0.01
16,bookcorpus,halfB,real,selectivity_prefers_punctuation,0.32
16,bookcorpus,halfB,real,selectivity_prefers_digit,0.16
16,bookcorpus,halfB,real,selectivity_prefers_function_word,0.27
16,bookcorpus,halfB,real,selectivity_prefers_content_word,0.13
16,bookcorpus,halfB,real,selectivity_prefers_continuation,0.1
16,bookcorpus,halfB,real,selectivity_prefers_other,0.01
16,bookcorpus,halfB,null,selectivity_coherence_median,0.18285228305345247
16,bookcorpus,halfB,null,selectivity_frac_coherent,0.0
16,bookcorpus,halfB,null,selectivity_prefers_whitespace,0.0
16,bookcorpus,halfB,null,selectivity_prefers_punctuation,0.1
16,bookcorpus,halfB,null,selectivity_prefers_digit,0.37
16,bookcorpus,halfB,null,selectivity_prefers_function_word,0.2
16,bookcorpus,halfB,null,selectivity_prefers_content_word,0.16
16,bookcorpus,halfB,null,selectivity_prefers_continuation,0.17
16,bookcorpus,halfB,null,selectivity_prefers_other,0.0
16,tldr17,halfA,real,selectivity_coherence_median,0.43209647957989833
16,tldr17,halfA,real,selectivity_frac_coherent,0.26
16,tldr17,halfA,real,selectivity_prefers_whitespace,0.04
16,tldr17,halfA,real,selectivity_prefers_punctuation,0.35
16,tldr17,halfA,real,selectivity_prefers_digit,0.11
16,tldr17,halfA,real,selectivity_prefers_function_word,0.28
16,tldr17,halfA,real,selectivity_prefers_content_word,0.09
16,tldr17,halfA,real,selectivity_prefers_continuation,0.09
16,tldr17,halfA,real,selectivity_prefers_other,0.04
16,tldr17,halfA,null,selectivity_coherence_median,0.12518464490970516
16,tldr17,halfA,null,selectivity_frac_coherent,0.0
16,tldr17,halfA,null,selectivity_prefers_whitespace,0.05
16,tldr17,halfA,null,selectivity_prefers_punctuation,0.03
16,tldr17,halfA,null,selectivity_prefers_digit,0.27
16,tldr17,halfA,null,selectivity_prefers_function_word,0.19
16,tldr17,halfA,null,selectivity_prefers_content_word,0.21
16,tldr17,halfA,null,selectivity_prefers_continuation,0.22
16,tldr17,halfA,null,selectivity_prefers_other,0.03
16,tldr17,halfB,real,selectivity_coherence_median,0.43232525877303996
16,tldr17,halfB,real,selectivity_frac_coherent,0.27
16,tldr17,halfB,real,selectivity_prefers_whitespace,0.03
16,tldr17,halfB,real,selectivity_prefers_punctuation,0.35
16,tldr17,halfB,real,selectivity_prefers_digit,0.09
16,tldr17,halfB,real,selectivity_prefers_function_word,0.26
16,tldr17,halfB,real,selectivity_prefers_content_word,0.1
16,tldr17,halfB,real,selectivity_prefers_continuation,0.14
16,tldr17,halfB,real,selectivity_prefers_other,0.03
16,tldr17,halfB,null,selectivity_coherence_median,0.13275107017342114
16,tldr17,halfB,null,selectivity_frac_coherent,0.0
16,tldr17,halfB,null,selectivity_prefers_whitespace,0.04
16,tldr17,halfB,null,selectivity_prefers_punctuation,0.02
16,tldr17,halfB,null,selectivity_prefers_digit,0.26
16,tldr17,halfB,null,selectivity_prefers_function_word,0.18
16,tldr17,halfB,null,selectivity_prefers_content_word,0.17
16,tldr17,halfB,null,selectivity_prefers_continuation,0.25
16,tldr17,halfB,null,selectivity_prefers_other,0.08
16,wikitext,halfA,real,selectivity_coherence_median,0.3118268787381153
16,wikitext,halfA,real,selectivity_frac_coherent,0.12
16,wikitext,halfA,real,selectivity_prefers_whitespace,0.05
16,wikitext,halfA,real,selectivity_prefers_punctuation,0.34
16,wikitext,halfA,real,selectivity_prefers_digit,0.14
16,wikitext,halfA,real,selectivity_prefers_function_word,0.29
16,wikitext,halfA,real,selectivity_prefers_content_word,0.08
16,wikitext,halfA,real,selectivity_prefers_continuation,0.07
16,wikitext,halfA,real,selectivity_prefers_other,0.03
16,wikitext,halfA,null,selectivity_coherence_median,0.1719949821023618
16,wikitext,halfA,null,selectivity_frac_coherent,0.0
16,wikitext,halfA,null,selectivity_prefers_whitespace,0.01
16,wikitext,halfA,null,selectivity_prefers_punctuation,0.17
16,wikitext,halfA,null,selectivity_prefers_digit,0.32
16,wikitext,halfA,null,selectivity_prefers_function_word,0.11
16,wikitext,halfA,null,selectivity_prefers_content_word,0.13
16,wikitext,halfA,null,selectivity_prefers_continuation,0.18
16,wikitext,halfA,null,selectivity_prefers_other,0.08
16,wikitext,halfB,real,selectivity_coherence_median,0.3298121182369622
16,wikitext,halfB,real,selectivity_frac_coherent,0.09
16,wikitext,halfB,real,selectivity_prefers_whitespace,0.04
16,wikitext,halfB,real,selectivity_prefers_punctuation,0.38
16,wikitext,halfB,real,selectivity_prefers_digit,0.17
16,wikitext,halfB,real,selectivity_prefers_function_word,0.24
16,wikitext,halfB,real,selectivity_prefers_content_word,0.05
16,wikitext,halfB,real,selectivity_prefers_continuation,0.06
16,wikitext,halfB,real,selectivity_prefers_other,0.06
16,wikitext,halfB,null,selectivity_coherence_median,0.1750606031489092
16,wikitext,halfB,null,selectivity_frac_coherent,0.0
16,wikitext,halfB,null,selectivity_prefers_whitespace,0.0
16,wikitext,halfB,null,selectivity_prefers_punctuation,0.13
16,wikitext,halfB,null,selectivity_prefers_digit,0.24
16,wikitext,halfB,null,selectivity_prefers_function_word,0.21
16,wikitext,halfB,null,selectivity_prefers_content_word,0.16
16,wikitext,halfB,null,selectivity_prefers_continuation,0.13
16,wikitext,halfB,null,selectivity_prefers_other,0.13
1,agnews,halfA,real,selectivity_coherence_median,0.3445379304734776
1,agnews,halfA,real,selectivity_frac_coherent,0.15
1,agnews,halfA,real,selectivity_prefers_whitespace,0.06
1,agnews,halfA,real,selectivity_prefers_punctuation,0.34
1,agnews,halfA,real,selectivity_prefers_digit,0.03
1,agnews,halfA,real,selectivity_prefers_function_word,0.31
1,agnews,halfA,real,selectivity_prefers_content_word,0.14
1,agnews,halfA,real,selectivity_prefers_continuation,0.11
1,agnews,halfA,real,selectivity_prefers_other,0.01
1,agnews,halfA,null,selectivity_coherence_median,0.1757721830522102
1,agnews,halfA,null,selectivity_frac_coherent,0.0
1,agnews,halfA,null,selectivity_prefers_whitespace,0.0
1,agnews,halfA,null,selectivity_prefers_punctuation,0.1
1,agnews,halfA,null,selectivity_prefers_digit,0.2
1,agnews,halfA,null,selectivity_prefers_function_word,0.23
1,agnews,halfA,null,selectivity_prefers_content_word,0.21
1,agnews,halfA,null,selectivity_prefers_continuation,0.26
1,agnews,halfA,null,selectivity_prefers_other,0.0
1,agnews,halfB,real,selectivity_coherence_median,0.34633974705508586
1,agnews,halfB,real,selectivity_frac_coherent,0.18
1,agnews,halfB,real,selectivity_prefers_whitespace,0.06
1,agnews,halfB,real,selectivity_prefers_punctuation,0.38
1,agnews,halfB,real,selectivity_prefers_digit,0.03
1,agnews,halfB,real,selectivity_prefers_function_word,0.3
1,agnews,halfB,real,selectivity_prefers_content_word,0.05
1,agnews,halfB,real,selectivity_prefers_continuation,0.15
1,agnews,halfB,real,selectivity_prefers_other,0.03
1,agnews,halfB,null,selectivity_coherence_median,0.17452180149023222
1,agnews,halfB,null,selectivity_frac_coherent,0.0
1,agnews,halfB,null,selectivity_prefers_whitespace,0.02
1,agnews,halfB,null,selectivity_prefers_punctuation,0.08
1,agnews,halfB,null,selectivity_prefers_digit,0.19
1,agnews,halfB,null,selectivity_prefers_function_word,0.26
1,agnews,halfB,null,selectivity_prefers_content_word,0.23
1,agnews,halfB,null,selectivity_prefers_continuation,0.22
1,agnews,halfB,null,selectivity_prefers_other,0.0
1,bookcorpus,halfA,real,selectivity_coherence_median,0.3859187983248322
1,bookcorpus,halfA,real,selectivity_frac_coherent,0.13
1,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.02
1,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.34
1,bookcorpus,halfA,real,selectivity_prefers_digit,0.22
1,bookcorpus,halfA,real,selectivity_prefers_function_word,0.28
1,bookcorpus,halfA,real,selectivity_prefers_content_word,0.04
1,bookcorpus,halfA,real,selectivity_prefers_continuation,0.09
1,bookcorpus,halfA,real,selectivity_prefers_other,0.01
1,bookcorpus,halfA,null,selectivity_coherence_median,0.1777523322838918
1,bookcorpus,halfA,null,selectivity_frac_coherent,0.0
1,bookcorpus,halfA,null,selectivity_prefers_whitespace,0.0
1,bookcorpus,halfA,null,selectivity_prefers_punctuation,0.05
1,bookcorpus,halfA,null,selectivity_prefers_digit,0.35
1,bookcorpus,halfA,null,selectivity_prefers_function_word,0.22
1,bookcorpus,halfA,null,selectivity_prefers_content_word,0.17
1,bookcorpus,halfA,null,selectivity_prefers_continuation,0.21
1,bookcorpus,halfA,null,selectivity_prefers_other,0.0
1,bookcorpus,halfB,real,selectivity_coherence_median,0.364833749734618
1,bookcorpus,halfB,real,selectivity_frac_coherent,0.12
1,bookcorpus,halfB,real,selectivity_prefers_whitespace,0.0
1,bookcorpus,halfB,real,selectivity_prefers_punctuation,0.3
1,bookcorpus,halfB,real,selectivity_prefers_digit,0.16
1,bookcorpus,halfB,real,selectivity_prefers_function_word,0.31
1,bookcorpus,halfB,real,selectivity_prefers_content_word,0.08
1,bookcorpus,halfB,real,selectivity_prefers_continuation,0.14
1,bookcorpus,halfB,real,selectivity_prefers_other,0.01
1,bookcorpus,halfB,null,selectivity_coherence_median,0.1808651542798645
1,bookcorpus,halfB,null,selectivity_frac_coherent,0.0
1,bookcorpus,halfB,null,selectivity_prefers_whitespace,0.0
1,bookcorpus,halfB,null,selectivity_prefers_punctuation,0.05
1,bookcorpus,halfB,null,selectivity_prefers_digit,0.38
1,bookcorpus,halfB,null,selectivity_prefers_function_word,0.21
1,bookcorpus,halfB,null,selectivity_prefers_content_word,0.14
1,bookcorpus,halfB,null,selectivity_prefers_continuation,0.2
1,bookcorpus,halfB,null,selectivity_prefers_other,0.02
1,tldr17,halfA,real,selectivity_coherence_median,0.45519877508185014
1,tldr17,halfA,real,selectivity_frac_coherent,0.35
1,tldr17,halfA,real,selectivity_prefers_whitespace,0.03
1,tldr17,halfA,real,selectivity_prefers_punctuation,0.34
1,tldr17,halfA,real,selectivity_prefers_digit,0.14
1,tldr17,halfA,real,selectivity_prefers_function_word,0.23
1,tldr17,halfA,real,selectivity_prefers_content_word,0.07
1,tldr17,halfA,real,selectivity_prefers_continuation,0.14
1,tldr17,halfA,real,selectivity_prefers_other,0.05
1,tldr17,halfA,null,selectivity_coherence_median,0.12564868489190195
1,tldr17,halfA,null,selectivity_frac_coherent,0.0
1,tldr17,halfA,null,selectivity_prefers_whitespace,0.03
1,tldr17,halfA,null,selectivity_prefers_punctuation,0.0
1,tldr17,halfA,null,selectivity_prefers_digit,0.23
1,tldr17,halfA,null,selectivity_prefers_function_word,0.21
1,tldr17,halfA,null,selectivity_prefers_content_word,0.21
1,tldr17,halfA,null,selectivity_prefers_continuation,0.24
1,tldr17,halfA,null,selectivity_prefers_other,0.08
1,tldr17,halfB,real,selectivity_coherence_median,0.4501371107387687
1,tldr17,halfB,real,selectivity_frac_coherent,0.32
1,tldr17,halfB,real,selectivity_prefers_whitespace,0.03
1,tldr17,halfB,real,selectivity_prefers_punctuation,0.35
1,tldr17,halfB,real,selectivity_prefers_digit,0.11
1,tldr17,halfB,real,selectivity_prefers_function_word,0.25
1,tldr17,halfB,real,selectivity_prefers_content_word,0.08
1,tldr17,halfB,real,selectivity_prefers_continuation,0.15
1,tldr17,halfB,real,selectivity_prefers_other,0.03
1,tldr17,halfB,null,selectivity_coherence_median,0.135408038832473
1,tldr17,halfB,null,selectivity_frac_coherent,0.0
1,tldr17,halfB,null,selectivity_prefers_whitespace,0.04
1,tldr17,halfB,null,selectivity_prefers_punctuation,0.02
1,tldr17,halfB,null,selectivity_prefers_digit,0.3
1,tldr17,halfB,null,selectivity_prefers_function_word,0.2
1,tldr17,halfB,null,selectivity_prefers_content_word,0.09
1,tldr17,halfB,null,selectivity_prefers_continuation,0.26
1,tldr17,halfB,null,selectivity_prefers_other,0.09
1,wikitext,halfA,real,selectivity_coherence_median,0.33407957353293494
1,wikitext,halfA,real,selectivity_frac_coherent,0.11
1,wikitext,halfA,real,selectivity_prefers_whitespace,0.03
1,wikitext,halfA,real,selectivity_prefers_punctuation,0.38
1,wikitext,halfA,real,selectivity_prefers_digit,0.16
1,wikitext,halfA,real,selectivity_prefers_function_word,0.29
1,wikitext,halfA,real,selectivity_prefers_content_word,0.06
1,wikitext,halfA,real,selectivity_prefers_continuation,0.05
1,wikitext,halfA,real,selectivity_prefers_other,0.03
1,wikitext,halfA,null,selectivity_coherence_median,0.17269801384943761
1,wikitext,halfA,null,selectivity_frac_coherent,0.0
1,wikitext,halfA,null,selectivity_prefers_whitespace,0.0
1,wikitext,halfA,null,selectivity_prefers_punctuation,0.2
1,wikitext,halfA,null,selectivity_prefers_digit,0.26
1,wikitext,halfA,null,selectivity_prefers_function_word,0.19
1,wikitext,halfA,null,selectivity_prefers_content_word,0.14
1,wikitext,halfA,null,selectivity_prefers_continuation,0.11
1,wikitext,halfA,null,selectivity_prefers_other,0.1
1,wikitext,halfB,real,selectivity_coherence_median,0.3425917459313139
1,wikitext,halfB,real,selectivity_frac_coherent,0.1
1,wikitext,halfB,real,selectivity_prefers_whitespace,0.05
1,wikitext,halfB,real,selectivity_prefers_punctuation,0.36
1,wikitext,halfB,real,selectivity_prefers_digit,0.14
1,wikitext,halfB,real,selectivity_prefers_function_word,0.28
1,wikitext,halfB,real,selectivity_prefers_content_word,0.09
1,wikitext,halfB,real,selectivity_prefers_continuation,0.02
1,wikitext,halfB,real,selectivity_prefers_other,0.06
1,wikitext,halfB,null,selectivity_coherence_median,0.17396812193066286
1,wikitext,halfB,null,selectivity_frac_coherent,0.0
1,wikitext,halfB,null,selectivity_prefers_whitespace,0.0
1,wikitext,halfB,null,selectivity_prefers_punctuation,0.16
1,wikitext,halfB,null,selectivity_prefers_digit,0.26
1,wikitext,halfB,null,selectivity_prefers_function_word,0.2
1,wikitext,halfB,null,selectivity_prefers_content_word,0.12
1,wikitext,halfB,null,selectivity_prefers_continuation,0.18
1,wikitext,halfB,null,selectivity_prefers_other,0.08
256,agnews,halfA,real,selectivity_coherence_median,0.382419059319727
256,agnews,halfA,real,selectivity_frac_coherent,0.3
256,agnews,halfA,real,selectivity_prefers_whitespace,0.06
256,agnews,halfA,real,selectivity_prefers_punctuation,0.25
256,agnews,halfA,real,selectivity_prefers_digit,0.13
256,agnews,halfA,real,selectivity_prefers_function_word,0.24
256,agnews,halfA,real,selectivity_prefers_content_word,0.17
256,agnews,halfA,real,selectivity_prefers_continuation,0.1
256,agnews,halfA,real,selectivity_prefers_other,0.05
256,agnews,halfA,null,selectivity_coherence_median,0.14175493595016456
256,agnews,halfA,null,selectivity_frac_coherent,0.0
256,agnews,halfA,null,selectivity_prefers_whitespace,0.03
256,agnews,halfA,null,selectivity_prefers_punctuation,0.1
256,agnews,halfA,null,selectivity_prefers_digit,0.07
256,agnews,halfA,null,selectivity_prefers_function_word,0.3
256,agnews,halfA,null,selectivity_prefers_content_word,0.45
256,agnews,halfA,null,selectivity_prefers_continuation,0.04
256,agnews,halfA,null,selectivity_prefers_other,0.01
256,agnews,halfB,real,selectivity_coherence_median,0.38361060101918687
256,agnews,halfB,real,selectivity_frac_coherent,0.32
256,agnews,halfB,real,selectivity_prefers_whitespace,0.07
256,agnews,halfB,real,selectivity_prefers_punctuation,0.19
256,agnews,halfB,real,selectivity_prefers_digit,0.12
256,agnews,halfB,real,selectivity_prefers_function_word,0.29
256,agnews,halfB,real,selectivity_prefers_content_word,0.21
256,agnews,halfB,real,selectivity_prefers_continuation,0.1
256,agnews,halfB,real,selectivity_prefers_other,0.02
256,agnews,halfB,null,selectivity_coherence_median,0.14175352948365397
256,agnews,halfB,null,selectivity_frac_coherent,0.0
256,agnews,halfB,null,selectivity_prefers_whitespace,0.01
256,agnews,halfB,null,selectivity_prefers_punctuation,0.15
256,agnews,halfB,null,selectivity_prefers_digit,0.03
256,agnews,halfB,null,selectivity_prefers_function_word,0.3
256,agnews,halfB,null,selectivity_prefers_content_word,0.41
256,agnews,halfB,null,selectivity_prefers_continuation,0.09
256,agnews,halfB,null,selectivity_prefers_other,0.01
256,bookcorpus,halfA,real,selectivity_coherence_median,0.3922789659771737
256,bookcorpus,halfA,real,selectivity_frac_coherent,0.21
256,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.06
256,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.24
256,bookcorpus,halfA,real,selectivity_prefers_digit,0.08
