model,domain,key,tree,network,step,best_jaccard,birth_step
pythia-70m,tldr17,halfA,real,12,4,0.026200873362445413,143000
pythia-70m,tldr17,halfA,real,12,16,0.028169014084507043,143000
pythia-70m,tldr17,halfA,real,12,64,0.01834862385321101,143000
pythia-70m,tldr17,halfA,real,12,256,0.0223463687150838,143000
pythia-70m,tldr17,halfA,real,12,1000,0.034482758620689655,143000
pythia-70m,tldr17,halfA,real,12,4000,0.04395604395604396,143000
pythia-70m,tldr17,halfA,real,12,16000,0.09580838323353294,143000
pythia-70m,tldr17,halfA,real,12,64000,0.16149068322981366,143000
pythia-70m,tldr17,halfA,real,12,143000,1.0,143000
pythia-70m,tldr17,halfA,real,13,0,0.016129032258064516,143000
pythia-70m,tldr17,halfA,real,13,1,0.016129032258064516,143000
pythia-70m,tldr17,halfA,real,13,4,0.01675977653631285,143000
pythia-70m,tldr17,halfA,real,13,16,0.01485148514851485,143000
pythia-70m,tldr17,halfA,real,13,64,0.017142857142857144,143000
pythia-70m,tldr17,halfA,real,13,256,0.02631578947368421,143000
pythia-70m,tldr17,halfA,real,13,1000,0.02976190476190476,143000
pythia-70m,tldr17,halfA,real,13,4000,0.02976190476190476,143000
pythia-70m,tldr17,halfA,real,13,16000,0.03383458646616541,143000
pythia-70m,tldr17,halfA,real,13,64000,0.14084507042253522,143000
pythia-70m,tldr17,halfA,real,13,143000,1.0,143000
pythia-70m,tldr17,halfA,real,14,0,0.0182370820668693,64000
pythia-70m,tldr17,halfA,real,14,1,0.0182370820668693,64000
pythia-70m,tldr17,halfA,real,14,4,0.017964071856287425,64000
pythia-70m,tldr17,halfA,real,14,16,0.017391304347826087,64000
pythia-70m,tldr17,halfA,real,14,64,0.02247191011235955,64000
pythia-70m,tldr17,halfA,real,14,256,0.029490616621983913,64000
pythia-70m,tldr17,halfA,real,14,1000,0.042042042042042045,64000
pythia-70m,tldr17,halfA,real,14,4000,0.15666666666666668,64000
pythia-70m,tldr17,halfA,real,14,16000,0.32448377581120946,64000
pythia-70m,tldr17,halfA,real,14,64000,0.5498154981549815,64000
pythia-70m,tldr17,halfA,real,14,143000,1.0,64000
pythia-70m,tldr17,halfA,real,15,0,0.0196078431372549,143000
pythia-70m,tldr17,halfA,real,15,1,0.0196078431372549,143000
pythia-70m,tldr17,halfA,real,15,4,0.01762114537444934,143000
pythia-70m,tldr17,halfA,real,15,16,0.015810276679841896,143000
pythia-70m,tldr17,halfA,real,15,64,0.02857142857142857,143000
pythia-70m,tldr17,halfA,real,15,256,0.051643192488262914,143000
pythia-70m,tldr17,halfA,real,15,1000,0.07246376811594203,143000
pythia-70m,tldr17,halfA,real,15,4000,0.08994708994708994,143000
pythia-70m,tldr17,halfA,real,15,16000,0.19672131147540983,143000
pythia-70m,tldr17,halfA,real,15,64000,0.33557046979865773,143000
pythia-70m,tldr17,halfA,real,15,143000,1.0,143000
pythia-70m,tldr17,halfA,real,16,0,0.026881720430107527,143000
pythia-70m,tldr17,halfA,real,16,1,0.026881720430107527,143000
pythia-70m,tldr17,halfA,real,16,4,0.02185792349726776,143000
pythia-70m,tldr17,halfA,real,16,16,0.015,143000
pythia-70m,tldr17,halfA,real,16,64,0.024896265560165973,143000
pythia-70m,tldr17,halfA,real,16,256,0.02459016393442623,143000
pythia-70m,tldr17,halfA,real,16,1000,0.06862745098039216,143000
pythia-70m,tldr17,halfA,real,16,4000,0.09163346613545817,143000
pythia-70m,tldr17,halfA,real,16,16000,0.1232876712328767,143000
pythia-70m,tldr17,halfA,real,16,64000,0.13432835820895522,143000
pythia-70m,tldr17,halfA,real,16,143000,1.0,143000
pythia-70m,tldr17,halfA,real,17,0,0.022222222222222223,143000
pythia-70m,tldr17,halfA,real,17,1,0.022222222222222223,143000
pythia-70m,tldr17,halfA,real,17,4,0.022099447513812154,143000
pythia-70m,tldr17,halfA,real,17,16,0.017241379310344827,143000
pythia-70m,tldr17,halfA,real,17,64,0.022727272727272728,143000
pythia-70m,tldr17,halfA,real,17,256,0.020689655172413793,143000
pythia-70m,tldr17,halfA,real,17,1000,0.027777777777777776,143000
pythia-70m,tldr17,halfA,real,17,4000,0.11965811965811966,143000
pythia-70m,tldr17,halfA,real,17,16000,0.21323529411764705,143000
pythia-70m,tldr17,halfA,real,17,64000,0.45454545454545453,143000
pythia-70m,tldr17,halfA,real,17,143000,1.0,143000
pythia-70m,tldr17,halfA,real,18,0,0.020833333333333332,64000
pythia-70m,tldr17,halfA,real,18,1,0.020833333333333332,64000
pythia-70m,tldr17,halfA,real,18,4,0.01926444833625219,64000
pythia-70m,tldr17,halfA,real,18,16,0.0213903743315508,64000
pythia-70m,tldr17,halfA,real,18,64,0.0374331550802139,64000
pythia-70m,tldr17,halfA,real,18,256,0.08604407135362015,64000
pythia-70m,tldr17,halfA,real,18,1000,0.09544787077826726,64000
pythia-70m,tldr17,halfA,real,18,4000,0.11035422343324251,64000
pythia-70m,tldr17,halfA,real,18,16000,0.2911392405063291,64000
pythia-70m,tldr17,halfA,real,18,64000,0.5036764705882353,64000
pythia-70m,tldr17,halfA,real,18,143000,1.0,64000
pythia-70m,tldr17,halfA,real,19,0,0.01730103806228374,143000
pythia-70m,tldr17,halfA,real,19,1,0.01730103806228374,143000
pythia-70m,tldr17,halfA,real,19,4,0.017361111111111112,143000
pythia-70m,tldr17,halfA,real,19,16,0.018518518518518517,143000
pythia-70m,tldr17,halfA,real,19,64,0.02564102564102564,143000
pythia-70m,tldr17,halfA,real,19,256,0.021660649819494584,143000
pythia-70m,tldr17,halfA,real,19,1000,0.025,143000
pythia-70m,tldr17,halfA,real,19,4000,0.09854014598540146,143000
pythia-70m,tldr17,halfA,real,19,16000,0.21645021645021645,143000
pythia-70m,tldr17,halfA,real,19,64000,0.21052631578947367,143000
pythia-70m,tldr17,halfA,real,19,143000,1.0,143000
pythia-70m,tldr17,halfA,real,20,0,0.019867549668874173,143000
pythia-70m,tldr17,halfA,real,20,1,0.019867549668874173,143000
pythia-70m,tldr17,halfA,real,20,4,0.024509803921568627,143000
pythia-70m,tldr17,halfA,real,20,16,0.020242914979757085,143000
pythia-70m,tldr17,halfA,real,20,64,0.020066889632107024,143000
pythia-70m,tldr17,halfA,real,20,256,0.024752475247524754,143000
pythia-70m,tldr17,halfA,real,20,1000,0.03017241379310345,143000
pythia-70m,tldr17,halfA,real,20,4000,0.05128205128205128,143000
pythia-70m,tldr17,halfA,real,20,16000,0.11267605633802817,143000
pythia-70m,tldr17,halfA,real,20,64000,0.21428571428571427,143000
pythia-70m,tldr17,halfA,real,20,143000,1.0,143000
pythia-70m,tldr17,halfA,real,21,0,0.023255813953488372,143000
pythia-70m,tldr17,halfA,real,21,1,0.023255813953488372,143000
pythia-70m,tldr17,halfA,real,21,4,0.02531645569620253,143000
pythia-70m,tldr17,halfA,real,21,16,0.01639344262295082,143000
pythia-70m,tldr17,halfA,real,21,64,0.020338983050847456,143000
pythia-70m,tldr17,halfA,real,21,256,0.019801980198019802,143000
pythia-70m,tldr17,halfA,real,21,1000,0.036458333333333336,143000
pythia-70m,tldr17,halfA,real,21,4000,0.06779661016949153,143000
pythia-70m,tldr17,halfA,real,21,16000,0.12727272727272726,143000
pythia-70m,tldr17,halfA,real,21,64000,0.1282051282051282,143000
pythia-70m,tldr17,halfA,real,21,143000,1.0,143000
pythia-70m,tldr17,halfA,real,22,0,0.015748031496062992,143000
pythia-70m,tldr17,halfA,real,22,1,0.015748031496062992,143000
pythia-70m,tldr17,halfA,real,22,4,0.01568627450980392,143000
pythia-70m,tldr17,halfA,real,22,16,0.021551724137931036,143000
pythia-70m,tldr17,halfA,real,22,64,0.020172910662824207,143000
pythia-70m,tldr17,halfA,real,22,256,0.03361344537815126,143000
pythia-70m,tldr17,halfA,real,22,1000,0.057291666666666664,143000
pythia-70m,tldr17,halfA,real,22,4000,0.06278026905829596,143000
pythia-70m,tldr17,halfA,real,22,16000,0.16753926701570682,143000
pythia-70m,tldr17,halfA,real,22,64000,0.2784090909090909,143000
pythia-70m,tldr17,halfA,real,22,143000,1.0,143000
pythia-70m,tldr17,halfA,real,23,0,0.021739130434782608,143000
pythia-70m,tldr17,halfA,real,23,1,0.021739130434782608,143000
pythia-70m,tldr17,halfA,real,23,4,0.02185792349726776,143000
pythia-70m,tldr17,halfA,real,23,16,0.018433179723502304,143000
pythia-70m,tldr17,halfA,real,23,64,0.025,143000
pythia-70m,tldr17,halfA,real,23,256,0.031818181818181815,143000
pythia-70m,tldr17,halfA,real,23,1000,0.06167400881057269,143000
pythia-70m,tldr17,halfA,real,23,4000,0.10465116279069768,143000
pythia-70m,tldr17,halfA,real,23,16000,0.19626168224299065,143000
pythia-70m,tldr17,halfA,real,23,64000,0.4911242603550296,143000
pythia-70m,tldr17,halfA,real,23,143000,1.0,143000
pythia-70m,tldr17,halfA,real,24,0,0.020338983050847456,143000
pythia-70m,tldr17,halfA,real,24,1,0.020338983050847456,143000
pythia-70m,tldr17,halfA,real,24,4,0.020477815699658702,143000
pythia-70m,tldr17,halfA,real,24,16,0.020833333333333332,143000
pythia-70m,tldr17,halfA,real,24,64,0.020172910662824207,143000
pythia-70m,tldr17,halfA,real,24,256,0.023026315789473683,143000
pythia-70m,tldr17,halfA,real,24,1000,0.0398406374501992,143000
pythia-70m,tldr17,halfA,real,24,4000,0.05198776758409786,143000
pythia-70m,tldr17,halfA,real,24,16000,0.0718954248366013,143000
pythia-70m,tldr17,halfA,real,24,64000,0.12627986348122866,143000
pythia-70m,tldr17,halfA,real,24,143000,1.0,143000
pythia-70m,tldr17,halfA,real,25,0,0.02247191011235955,143000
pythia-70m,tldr17,halfA,real,25,1,0.02247191011235955,143000
pythia-70m,tldr17,halfA,real,25,4,0.022988505747126436,143000
pythia-70m,tldr17,halfA,real,25,16,0.017543859649122806,143000
pythia-70m,tldr17,halfA,real,25,64,0.014492753623188406,143000
pythia-70m,tldr17,halfA,real,25,256,0.016853932584269662,143000
pythia-70m,tldr17,halfA,real,25,1000,0.05291005291005291,143000
pythia-70m,tldr17,halfA,real,25,4000,0.05,143000
pythia-70m,tldr17,halfA,real,25,16000,0.11931818181818182,143000
pythia-70m,tldr17,halfA,real,25,64000,0.36885245901639346,143000
pythia-70m,tldr17,halfA,real,25,143000,1.0,143000
pythia-70m,tldr17,halfA,real,26,0,0.015544041450777202,143000
pythia-70m,tldr17,halfA,real,26,1,0.015544041450777202,143000
pythia-70m,tldr17,halfA,real,26,4,0.015544041450777202,143000
pythia-70m,tldr17,halfA,real,26,16,0.020161290322580645,143000
pythia-70m,tldr17,halfA,real,26,64,0.019138755980861243,143000
pythia-70m,tldr17,halfA,real,26,256,0.02304147465437788,143000
pythia-70m,tldr17,halfA,real,26,1000,0.03619909502262444,143000
pythia-70m,tldr17,halfA,real,26,4000,0.06046511627906977,143000
pythia-70m,tldr17,halfA,real,26,16000,0.10869565217391304,143000
pythia-70m,tldr17,halfA,real,26,64000,0.2087378640776699,143000
pythia-70m,tldr17,halfA,real,26,143000,1.0,143000
pythia-70m,tldr17,halfA,real,27,0,0.01483679525222552,143000
pythia-70m,tldr17,halfA,real,27,1,0.01483679525222552,143000
pythia-70m,tldr17,halfA,real,27,4,0.01834862385321101,143000
pythia-70m,tldr17,halfA,real,27,16,0.01674641148325359,143000
pythia-70m,tldr17,halfA,real,27,64,0.022058823529411766,143000
pythia-70m,tldr17,halfA,real,27,256,0.029304029304029304,143000
pythia-70m,tldr17,halfA,real,27,1000,0.09387755102040816,143000
pythia-70m,tldr17,halfA,real,27,4000,0.13425925925925927,143000
pythia-70m,tldr17,halfA,real,27,16000,0.2186046511627907,143000
pythia-70m,tldr17,halfA,real,27,64000,0.4717948717948718,143000
pythia-70m,tldr17,halfA,real,27,143000,1.0,143000
pythia-70m,tldr17,halfA,real,28,0,0.015503875968992248,143000
pythia-70m,tldr17,halfA,real,28,1,0.015503875968992248,143000
pythia-70m,tldr17,halfA,real,28,4,0.016,143000
pythia-70m,tldr17,halfA,real,28,16,0.01764705882352941,143000
pythia-70m,tldr17,halfA,real,28,64,0.017391304347826087,143000
pythia-70m,tldr17,halfA,real,28,256,0.022727272727272728,143000
pythia-70m,tldr17,halfA,real,28,1000,0.032520325203252036,143000
pythia-70m,tldr17,halfA,real,28,4000,0.01282051282051282,143000
pythia-70m,tldr17,halfA,real,28,16000,0.052980132450331126,143000
pythia-70m,tldr17,halfA,real,28,64000,0.06711409395973154,143000
pythia-70m,tldr17,halfA,real,28,143000,1.0,143000
pythia-70m,tldr17,halfA,real,29,0,0.028708133971291867,143000
pythia-70m,tldr17,halfA,real,29,1,0.028708133971291867,143000
pythia-70m,tldr17,halfA,real,29,4,0.018604651162790697,143000
pythia-70m,tldr17,halfA,real,29,16,0.016736401673640166,143000
pythia-70m,tldr17,halfA,real,29,64,0.019138755980861243,143000
pythia-70m,tldr17,halfA,real,29,256,0.020833333333333332,143000
pythia-70m,tldr17,halfA,real,29,1000,0.023923444976076555,143000
pythia-70m,tldr17,halfA,real,29,4000,0.17486338797814208,143000
pythia-70m,tldr17,halfA,real,29,16000,0.3148148148148148,143000
pythia-70m,tldr17,halfA,real,29,64000,0.48091603053435117,143000
pythia-70m,tldr17,halfA,real,29,143000,1.0,143000
pythia-70m,tldr17,halfA,real,30,0,0.021671826625386997,143000
pythia-70m,tldr17,halfA,real,30,1,0.021671826625386997,143000
pythia-70m,tldr17,halfA,real,30,4,0.020833333333333332,143000
pythia-70m,tldr17,halfA,real,30,16,0.022727272727272728,143000
pythia-70m,tldr17,halfA,real,30,64,0.021739130434782608,143000
pythia-70m,tldr17,halfA,real,30,256,0.03205128205128205,143000
pythia-70m,tldr17,halfA,real,30,1000,0.03333333333333333,143000
pythia-70m,tldr17,halfA,real,30,4000,0.048458149779735685,143000
pythia-70m,tldr17,halfA,real,30,16000,0.17553191489361702,143000
pythia-70m,tldr17,halfA,real,30,64000,0.25,143000
pythia-70m,tldr17,halfA,real,30,143000,1.0,143000
pythia-70m,tldr17,halfA,real,31,0,0.026041666666666668,143000
pythia-70m,tldr17,halfA,real,31,1,0.026041666666666668,143000
pythia-70m,tldr17,halfA,real,31,4,0.025906735751295335,143000
pythia-70m,tldr17,halfA,real,31,16,0.021551724137931036,143000
pythia-70m,tldr17,halfA,real,31,64,0.018518518518518517,143000
pythia-70m,tldr17,halfA,real,31,256,0.03111111111111111,143000
pythia-70m,tldr17,halfA,real,31,1000,0.059782608695652176,143000
pythia-70m,tldr17,halfA,real,31,4000,0.04878048780487805,143000
pythia-70m,tldr17,halfA,real,31,16000,0.19642857142857142,143000
pythia-70m,tldr17,halfA,real,31,64000,0.4785714285714286,143000
pythia-70m,tldr17,halfA,real,31,143000,1.0,143000
pythia-70m,tldr17,halfA,real,32,0,0.018404907975460124,143000
pythia-70m,tldr17,halfA,real,32,1,0.018404907975460124,143000
pythia-70m,tldr17,halfA,real,32,4,0.017543859649122806,143000
pythia-70m,tldr17,halfA,real,32,16,0.01680672268907563,143000
pythia-70m,tldr17,halfA,real,32,64,0.016666666666666666,143000
pythia-70m,tldr17,halfA,real,32,256,0.024844720496894408,143000
pythia-70m,tldr17,halfA,real,32,1000,0.06338028169014084,143000
pythia-70m,tldr17,halfA,real,32,4000,0.13675213675213677,143000
pythia-70m,tldr17,halfA,real,32,16000,0.24242424242424243,143000
pythia-70m,tldr17,halfA,real,32,64000,0.3333333333333333,143000
pythia-70m,tldr17,halfA,real,32,143000,1.0,143000
pythia-70m,tldr17,halfA,real,33,0,0.013333333333333334,143000
pythia-70m,tldr17,halfA,real,33,1,0.013333333333333334,143000
pythia-70m,tldr17,halfA,real,33,4,0.014354066985645933,143000
pythia-70m,tldr17,halfA,real,33,16,0.02158273381294964,143000
pythia-70m,tldr17,halfA,real,33,64,0.022556390977443608,143000
pythia-70m,tldr17,halfA,real,33,256,0.025906735751295335,143000
pythia-70m,tldr17,halfA,real,33,1000,0.03481624758220503,143000
pythia-70m,tldr17,halfA,real,33,4000,0.02586206896551724,143000
pythia-70m,tldr17,halfA,real,33,16000,0.1271186440677966,143000
pythia-70m,tldr17,halfA,real,33,64000,0.2919254658385093,143000
pythia-70m,tldr17,halfA,real,33,143000,1.0,143000
pythia-70m,tldr17,halfA,real,34,0,0.01764705882352941,64000
pythia-70m,tldr17,halfA,real,34,1,0.01764705882352941,64000
pythia-70m,tldr17,halfA,real,34,4,0.016483516483516484,64000
pythia-70m,tldr17,halfA,real,34,16,0.01606425702811245,64000
pythia-70m,tldr17,halfA,real,34,64,0.02912621359223301,64000
pythia-70m,tldr17,halfA,real,34,256,0.01951219512195122,64000
pythia-70m,tldr17,halfA,real,34,1000,0.033816425120772944,64000
pythia-70m,tldr17,halfA,real,34,4000,0.24822695035460993,64000
pythia-70m,tldr17,halfA,real,34,16000,0.4222222222222222,64000
pythia-70m,tldr17,halfA,real,34,64000,0.6065573770491803,64000
pythia-70m,tldr17,halfA,real,34,143000,1.0,64000
pythia-70m,tldr17,halfA,real,35,0,0.01485148514851485,143000
pythia-70m,tldr17,halfA,real,35,1,0.01485148514851485,143000
pythia-70m,tldr17,halfA,real,35,4,0.01485148514851485,143000
pythia-70m,tldr17,halfA,real,35,16,0.01652892561983471,143000
pythia-70m,tldr17,halfA,real,35,64,0.01834862385321101,143000
pythia-70m,tldr17,halfA,real,35,256,0.022123893805309734,143000
pythia-70m,tldr17,halfA,real,35,1000,0.032388663967611336,143000
pythia-70m,tldr17,halfA,real,35,4000,0.045454545454545456,143000
pythia-70m,tldr17,halfA,real,35,16000,0.08994708994708994,143000
pythia-70m,tldr17,halfA,real,35,64000,0.34946236559139787,143000
pythia-70m,tldr17,halfA,real,35,143000,1.0,143000
pythia-70m,tldr17,halfA,real,36,0,0.017467248908296942,143000
pythia-70m,tldr17,halfA,real,36,1,0.017467248908296942,143000
pythia-70m,tldr17,halfA,real,36,4,0.017699115044247787,143000
pythia-70m,tldr17,halfA,real,36,16,0.02318840579710145,143000
pythia-70m,tldr17,halfA,real,36,64,0.018518518518518517,143000
pythia-70m,tldr17,halfA,real,36,256,0.01529051987767584,143000
pythia-70m,tldr17,halfA,real,36,1000,0.029940119760479042,143000
pythia-70m,tldr17,halfA,real,36,4000,0.027303754266211604,143000
pythia-70m,tldr17,halfA,real,36,16000,0.06515580736543909,143000
pythia-70m,tldr17,halfA,real,36,64000,0.17391304347826086,143000
pythia-70m,tldr17,halfA,real,36,143000,1.0,143000
pythia-70m,tldr17,halfA,real,37,0,0.018691588785046728,143000
pythia-70m,tldr17,halfA,real,37,1,0.018691588785046728,143000
pythia-70m,tldr17,halfA,real,37,4,0.019801980198019802,143000
pythia-70m,tldr17,halfA,real,37,16,0.018867924528301886,143000
pythia-70m,tldr17,halfA,real,37,64,0.02702702702702703,143000
pythia-70m,tldr17,halfA,real,37,256,0.029166666666666667,143000
pythia-70m,tldr17,halfA,real,37,1000,0.06930693069306931,143000
pythia-70m,tldr17,halfA,real,37,4000,0.1346153846153846,143000
pythia-70m,tldr17,halfA,real,37,16000,0.24444444444444444,143000
pythia-70m,tldr17,halfA,real,37,64000,0.36787564766839376,143000
pythia-70m,tldr17,halfA,real,37,143000,1.0,143000
pythia-70m,tldr17,halfA,real,38,0,0.02,143000
pythia-70m,tldr17,halfA,real,38,1,0.02,143000
pythia-70m,tldr17,halfA,real,38,4,0.02054794520547945,143000
pythia-70m,tldr17,halfA,real,38,16,0.021739130434782608,143000
pythia-70m,tldr17,halfA,real,38,64,0.018779342723004695,143000
pythia-70m,tldr17,halfA,real,38,256,0.024154589371980676,143000
pythia-70m,tldr17,halfA,real,38,1000,0.05555555555555555,143000
pythia-70m,tldr17,halfA,real,38,4000,0.04242424242424243,143000
pythia-70m,tldr17,halfA,real,38,16000,0.03676470588235294,143000
pythia-70m,tldr17,halfA,real,38,64000,0.07368421052631578,143000
pythia-70m,tldr17,halfA,real,38,143000,1.0,143000
pythia-70m,tldr17,halfA,real,39,0,0.02032520325203252,143000
pythia-70m,tldr17,halfA,real,39,1,0.02032520325203252,143000
pythia-70m,tldr17,halfA,real,39,4,0.023148148148148147,143000
pythia-70m,tldr17,halfA,real,39,16,0.0211864406779661,143000
pythia-70m,tldr17,halfA,real,39,64,0.02358490566037736,143000
pythia-70m,tldr17,halfA,real,39,256,0.018691588785046728,143000
pythia-70m,tldr17,halfA,real,39,1000,0.05761316872427984,143000
pythia-70m,tldr17,halfA,real,39,4000,0.10460251046025104,143000
pythia-70m,tldr17,halfA,real,39,16000,0.1712962962962963,143000
pythia-70m,tldr17,halfA,real,39,64000,0.30612244897959184,143000
pythia-70m,tldr17,halfA,real,39,143000,1.0,143000
pythia-70m,tldr17,halfA,real,40,0,0.022123893805309734,143000
pythia-70m,tldr17,halfA,real,40,1,0.022123893805309734,143000
pythia-70m,tldr17,halfA,real,40,4,0.02252252252252252,143000
pythia-70m,tldr17,halfA,real,40,16,0.023474178403755867,143000
pythia-70m,tldr17,halfA,real,40,64,0.02,143000
pythia-70m,tldr17,halfA,real,40,256,0.022727272727272728,143000
pythia-70m,tldr17,halfA,real,40,1000,0.02109704641350211,143000
pythia-70m,tldr17,halfA,real,40,4000,0.030927835051546393,143000
pythia-70m,tldr17,halfA,real,40,16000,0.06422018348623854,143000
pythia-70m,tldr17,halfA,real,40,64000,0.11560693641618497,143000
pythia-70m,tldr17,halfA,real,40,143000,1.0,143000
pythia-70m,tldr17,halfA,real,41,0,0.014705882352941176,143000
pythia-70m,tldr17,halfA,real,41,1,0.014705882352941176,143000
pythia-70m,tldr17,halfA,real,41,4,0.015,143000
pythia-70m,tldr17,halfA,real,41,16,0.018656716417910446,143000
pythia-70m,tldr17,halfA,real,41,64,0.021406727828746176,143000
pythia-70m,tldr17,halfA,real,41,256,0.024630541871921183,143000
pythia-70m,tldr17,halfA,real,41,1000,0.06542056074766354,143000
pythia-70m,tldr17,halfA,real,41,4000,0.09375,143000
pythia-70m,tldr17,halfA,real,41,16000,0.1404494382022472,143000
pythia-70m,tldr17,halfA,real,41,64000,0.1564245810055866,143000
pythia-70m,tldr17,halfA,real,41,143000,1.0,143000
pythia-70m,tldr17,halfA,real,42,0,0.018433179723502304,16000
pythia-70m,tldr17,halfA,real,42,1,0.018433179723502304,16000
pythia-70m,tldr17,halfA,real,42,4,0.018691588785046728,16000
pythia-70m,tldr17,halfA,real,42,16,0.019801980198019802,16000
pythia-70m,tldr17,halfA,real,42,64,0.018796992481203006,16000
pythia-70m,tldr17,halfA,real,42,256,0.03048780487804878,16000
pythia-70m,tldr17,halfA,real,42,1000,0.030042918454935622,16000
pythia-70m,tldr17,halfA,real,42,4000,0.4014084507042254,16000
pythia-70m,tldr17,halfA,real,42,16000,0.5573770491803278,16000
pythia-70m,tldr17,halfA,real,42,64000,0.5954198473282443,16000
pythia-70m,tldr17,halfA,real,42,143000,1.0,16000
pythia-70m,tldr17,halfA,real,43,0,0.012552301255230125,143000
pythia-70m,tldr17,halfA,real,43,1,0.012552301255230125,143000
pythia-70m,tldr17,halfA,real,43,4,0.014492753623188406,143000
pythia-70m,tldr17,halfA,real,43,16,0.024,143000
pythia-70m,tldr17,halfA,real,43,64,0.015789473684210527,143000
pythia-70m,tldr17,halfA,real,43,256,0.014285714285714285,143000
pythia-70m,tldr17,halfA,real,43,1000,0.028089887640449437,143000
pythia-70m,tldr17,halfA,real,43,4000,0.046875,143000
pythia-70m,tldr17,halfA,real,43,16000,0.21951219512195122,143000
pythia-70m,tldr17,halfA,real,43,64000,0.325,143000
pythia-70m,tldr17,halfA,real,43,143000,1.0,143000
pythia-70m,tldr17,halfA,real,44,0,0.024734982332155476,143000
pythia-70m,tldr17,halfA,real,44,1,0.024734982332155476,143000
pythia-70m,tldr17,halfA,real,44,4,0.02112676056338028,143000
pythia-70m,tldr17,halfA,real,44,16,0.015873015873015872,143000
pythia-70m,tldr17,halfA,real,44,64,0.023890784982935155,143000
pythia-70m,tldr17,halfA,real,44,256,0.027700831024930747,143000
pythia-70m,tldr17,halfA,real,44,1000,0.028469750889679714,143000
pythia-70m,tldr17,halfA,real,44,4000,0.04218362282878412,143000
pythia-70m,tldr17,halfA,real,44,16000,0.06567164179104477,143000
pythia-70m,tldr17,halfA,real,44,64000,0.20943952802359883,143000
pythia-70m,tldr17,halfA,real,44,143000,1.0,143000
pythia-70m,tldr17,halfA,real,45,0,0.014354066985645933,143000
pythia-70m,tldr17,halfA,real,45,1,0.014354066985645933,143000
pythia-70m,tldr17,halfA,real,45,4,0.015384615384615385,143000
pythia-70m,tldr17,halfA,real,45,16,0.018633540372670808,143000
pythia-70m,tldr17,halfA,real,45,64,0.01652892561983471,143000
pythia-70m,tldr17,halfA,real,45,256,0.015748031496062992,143000
pythia-70m,tldr17,halfA,real,45,1000,0.025547445255474453,143000
pythia-70m,tldr17,halfA,real,45,4000,0.06422018348623854,143000
pythia-70m,tldr17,halfA,real,45,16000,0.16025641025641027,143000
pythia-70m,tldr17,halfA,real,45,64000,0.31137724550898205,143000
pythia-70m,tldr17,halfA,real,45,143000,1.0,143000
pythia-70m,tldr17,halfA,real,46,0,0.014925373134328358,143000
pythia-70m,tldr17,halfA,real,46,1,0.014925373134328358,143000
pythia-70m,tldr17,halfA,real,46,4,0.014925373134328358,143000
pythia-70m,tldr17,halfA,real,46,16,0.013953488372093023,143000
pythia-70m,tldr17,halfA,real,46,64,0.027692307692307693,143000
pythia-70m,tldr17,halfA,real,46,256,0.057034220532319393,143000
pythia-70m,tldr17,halfA,real,46,1000,0.056179775280898875,143000
pythia-70m,tldr17,halfA,real,46,4000,0.08294930875576037,143000
pythia-70m,tldr17,halfA,real,46,16000,0.18357487922705315,143000
pythia-70m,tldr17,halfA,real,46,64000,0.22994652406417113,143000
pythia-70m,tldr17,halfA,real,46,143000,1.0,143000
pythia-70m,tldr17,halfA,real,47,0,0.01990049751243781,143000
pythia-70m,tldr17,halfA,real,47,1,0.01990049751243781,143000
pythia-70m,tldr17,halfA,real,47,4,0.01892744479495268,143000
pythia-70m,tldr17,halfA,real,47,16,0.02359882005899705,143000
pythia-70m,tldr17,halfA,real,47,64,0.019762845849802372,143000
pythia-70m,tldr17,halfA,real,47,256,0.030973451327433628,143000
pythia-70m,tldr17,halfA,real,47,1000,0.048701298701298704,143000
pythia-70m,tldr17,halfA,real,47,4000,0.10526315789473684,143000
pythia-70m,tldr17,halfA,real,47,16000,0.18181818181818182,143000
pythia-70m,tldr17,halfA,real,47,64000,0.3435897435897436,143000
pythia-70m,tldr17,halfA,real,47,143000,1.0,143000
pythia-70m,tldr17,halfA,real,48,0,0.017964071856287425,143000
pythia-70m,tldr17,halfA,real,48,1,0.017964071856287425,143000
pythia-70m,tldr17,halfA,real,48,4,0.02262443438914027,143000
pythia-70m,tldr17,halfA,real,48,16,0.019230769230769232,143000
pythia-70m,tldr17,halfA,real,48,64,0.015037593984962405,143000
pythia-70m,tldr17,halfA,real,48,256,0.02531645569620253,143000
pythia-70m,tldr17,halfA,real,48,1000,0.021621621621621623,143000
pythia-70m,tldr17,halfA,real,48,4000,0.026217228464419477,143000
pythia-70m,tldr17,halfA,real,48,16000,0.029411764705882353,143000
pythia-70m,tldr17,halfA,real,48,64000,0.04375,143000
pythia-70m,tldr17,halfA,real,48,143000,1.0,143000
pythia-70m,tldr17,halfA,real,49,0,0.017857142857142856,143000
pythia-70m,tldr17,halfA,real,49,1,0.017857142857142856,143000
pythia-70m,tldr17,halfA,real,49,4,0.01834862385321101,143000
pythia-70m,tldr17,halfA,real,49,16,0.027237354085603113,143000
pythia-70m,tldr17,halfA,real,49,64,0.0228310502283105,143000
pythia-70m,tldr17,halfA,real,49,256,0.02622950819672131,143000
pythia-70m,tldr17,halfA,real,49,1000,0.046511627906976744,143000
pythia-70m,tldr17,halfA,real,49,4000,0.09969788519637462,143000
